date,position,track_id,track_name,artist,streams
2020-08-01,1,4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,195319
2020-08-01,2,3vAn0qZzdyuHamcrpkfiX3,How You Like That,BLACKPINK,171835
2020-08-01,3,4nd9cEo5R4jGNcgPHDm7Ar,Marikit,Juan Caoile,170475
2020-08-01,4,4kS01K2URu522IomkGOFHl,Beautiful Scars,Maximillian,167090
2020-08-01,5,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Taylor Swift,160738
2020-08-01,6,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,155750
2020-08-01,7,6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,Lil Vinceyy,132355
2020-08-01,8,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,128755
2020-08-01,9,0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift,126804
2020-08-01,10,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,119023
2020-08-01,11,47UUjZbqZjcrzELnFBB1Ht,Teka Lang,Emman,118971
2020-08-01,12,4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree Rascals,117981
2020-08-01,13,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,115743
2020-08-01,14,3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,Jr Crown,115431
2020-08-01,15,1pi3VCMlGVaXvrjlVOkBPN,KLWKN,Music Hero,114076
2020-08-01,16,3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,107552
2020-08-01,17,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,102329
2020-08-01,18,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,98651
2020-08-01,19,2ccNaerby1wXA993dY6XsR,if this is the last time,LANY,92056
2020-08-01,20,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,Taylor Swift,91989
2020-08-01,21,3X9c4tBzSdGhlO4Fx3WYgW,Lifetime,Ben&Ben,88338
2020-08-01,22,4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,87760
2020-08-01,23,2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,Taylor Swift,87636
2020-08-01,24,0ZNU020wNYvgW84iljPkPP,mirrorball,Taylor Swift,85884
2020-08-01,25,1x8pFCRfBnDqckyB6mlZci,Titig,MC Einstein,85247
2020-08-01,26,13pv5UWJttg8NNplCaaOYh,Binibini,Matthaios,85201
2020-08-01,27,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,82615
2020-08-01,28,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,82097
2020-08-01,29,3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,80800
2020-08-01,30,2ygvZOXrIeVL4xZmAWJT2C,my future,Billie Eilish,80671
2020-08-01,31,74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,Ben&Ben,79334
2020-08-01,32,3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,Maroon 5,78801
2020-08-01,33,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,77808
2020-08-01,34,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,77651
2020-08-01,35,1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,Flow G,77523
2020-08-01,36,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,77509
2020-08-01,37,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Taylor Swift,77458
2020-08-01,38,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,76902
2020-08-01,39,44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),King Badger,76380
2020-08-01,40,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Surf Mesa,76114
2020-08-01,41,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,74485
