date,position,track_id,track_name,artist,streams
2019-08-01,1,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,305081
2019-08-01,2,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,193126
2019-08-01,3,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,174756
2019-08-01,4,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,171953
2019-08-01,5,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,162510
2019-08-01,6,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,159920
2019-08-01,7,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,144077
2019-08-01,8,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,140870
2019-08-01,9,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,140493
2019-08-01,10,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,134109
2019-08-01,11,1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,130573
2019-08-01,12,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,129958
2019-08-01,13,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,ALLMO$T,125001
2019-08-01,14,7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,This Band,123590
2019-08-01,15,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,121679
2019-08-01,16,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,119106
2019-08-01,17,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,118912
2019-08-01,18,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,118557
2019-08-01,19,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,117287
2019-08-01,20,6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,116277
2019-08-01,21,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,115932
2019-08-01,22,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,114934
2019-08-01,23,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,114495
2019-08-01,24,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,112020
2019-08-01,25,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,111739
2019-08-01,26,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,107040
2019-08-01,27,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,105149
2019-08-01,28,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,103886
2019-08-01,29,3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,100348
2019-08-01,30,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,Russ,99549
2019-08-01,31,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,98968
2019-08-01,32,3EludUFeAoJAwSixWGG5Wg,Wrong,Luh Kel,96808
2019-08-01,33,14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",Moira Dela Torre,90356
2019-08-01,34,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,89288
2019-08-01,35,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,88157
2019-08-01,36,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,87084
2019-08-01,37,05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers,86797
2019-08-01,38,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,86493
2019-08-01,39,7COXchtUOMd6uIT6HvmRaI,i'm so tired...,Lauv,83092
2019-08-01,40,4R9ATNRRl1uth17i5qDCc0,I.F.L.Y.,Bazzi,82383
2019-08-01,41,3Y7MHz19qCg1Pkxridtu1k,The Archer,Taylor Swift,79489
2019-08-01,42,3iZB3VUDerY5P96rhBKwKr,Dalaga,Arvey,79320
2019-08-01,43,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,78782
2019-08-01,44,4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,76396
2019-08-01,45,7iNMzfw2couNdTNXMYG2IR,Filipina Girl,Billy Crawford,75913
2019-08-01,46,3vGkyQlCw8LklNip0ZUELC,Nobela,Join The Club,75168
2019-08-01,47,7njKgVl3AnLflRad38o7AG,Paradise,Bazzi,71180
2019-08-01,48,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,71056
2019-08-01,49,1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,Sarah Geronimo,70878
2019-08-01,50,5tmu5pAFHkUSl8Fo8ncyA4,CIVIL WAR - Bonus,Russ,69640
2019-08-01,51,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,68452
2019-08-01,52,4a5zacCsHLtMC2mcxkqWwn,Sad Forever,Lauv,64545
2019-08-01,53,0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),Ed Sheeran,63854
2019-08-01,54,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,63209
