date,position,track_id,track_name,artist,streams
2019-07-01,1,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,329715
2019-07-01,2,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,215160
2019-07-01,3,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,200605
2019-07-01,4,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,166327
2019-07-01,5,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,159219
2019-07-01,6,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,157147
2019-07-01,7,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,152324
2019-07-01,8,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,147398
2019-07-01,9,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,ALLMO$T,145416
2019-07-01,10,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,140174
2019-07-01,11,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,131717
2019-07-01,12,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,131626
2019-07-01,13,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,129999
2019-07-01,14,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,128681
2019-07-01,15,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,128331
2019-07-01,16,1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,126139
2019-07-01,17,4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,125726
2019-07-01,18,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,123280
2019-07-01,19,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,118381
2019-07-01,20,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,113666
2019-07-01,21,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,113405
2019-07-01,22,6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,113382
2019-07-01,23,05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers,113323
2019-07-01,24,14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",Moira Dela Torre,112792
2019-07-01,25,7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,This Band,108569
2019-07-01,26,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,105873
2019-07-01,27,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,102397
2019-07-01,28,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,96600
2019-07-01,29,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,95982
2019-07-01,30,2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,PDL,95675
2019-07-01,31,4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,Russ,92766
2019-07-01,32,7COXchtUOMd6uIT6HvmRaI,i'm so tired...,Lauv,91835
2019-07-01,33,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,90368
2019-07-01,34,3EludUFeAoJAwSixWGG5Wg,Wrong,Luh Kel,90076
2019-07-01,35,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,89133
2019-07-01,36,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,88525
2019-07-01,37,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,87785
2019-07-01,38,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,87639
2019-07-01,39,3PLARiBoxCpJFUMZhvV63x,Dalaga,ALLMO$T,85243
2019-07-01,40,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,83607
2019-07-01,41,7njKgVl3AnLflRad38o7AG,Paradise,Bazzi,80588
2019-07-01,42,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,79085
2019-07-01,43,7iNMzfw2couNdTNXMYG2IR,Filipina Girl,Billy Crawford,78704
2019-07-01,44,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,77671
2019-07-01,45,3vGkyQlCw8LklNip0ZUELC,Nobela,Join The Club,76939
2019-07-01,46,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,71447
2019-07-01,47,4a5zacCsHLtMC2mcxkqWwn,Sad Forever,Lauv,69276
2019-07-01,48,5f9808hpiCpuNyqqdXmpF2,Buwan,juan karlos,67162
2019-07-01,49,5tmu5pAFHkUSl8Fo8ncyA4,CIVIL WAR - Bonus,Russ,66032
2019-07-01,50,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,64857
2019-07-01,51,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,61322
2019-07-01,52,3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",Darren Espanto,57814
2019-07-01,53,3jsWXhE5NuPWQ4IHplv2zt,BIRTHDAY,SOMI,56202
2019-07-01,54,7bkAr4WNoTuSjpuh1NRQjm,Ex,Callalily,55696
2019-07-01,55,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,54071
2019-07-01,56,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,53417
2019-07-01,57,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,52456
2019-07-01,58,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,52134
2019-07-01,59,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,50226
2019-07-01,60,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,50047
2019-07-01,61,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,49008
2019-07-01,62,58oryymPZNdtS2z8Une6NJ,Undecided,Chris Brown,48970
2019-07-01,63,1a0Mg4XPdt4EKsUz5beRZY,okay,LANY,48755
2019-07-01,64,5EgYDyMDCi8X0zDydTF7Rb,Heartbeat (BTS World Original Soundtrack),BTS,48716
2019-07-01,65,5Uw7Dut2lZfexn3Y09swpf,Find U Again (feat. Camila Cabello),Mark Ronson,48458
2019-07-01,66,6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,December Avenue,47714
2019-07-01,67,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,47313
2019-07-01,68,0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,47128
