date,position,track_id,track_name,artist,streams
2018-03-01,1,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,196219
2018-03-01,2,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,167630
2018-03-01,3,7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,Ex Battalion,162129
2018-03-01,4,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,153485
2018-03-01,5,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,147879
2018-03-01,6,0qt9ivU6UEP3YdNUiZsnYR,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,137671
2018-03-01,7,2ARqIya5NAuvFVHSN3bL0m,The Middle,Zedd,136738
2018-03-01,8,3towKHKVOXCCcL1fHv6xFO,Capital Letters,Hailee Steinfeld,130834
2018-03-01,9,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,127622
2018-03-01,10,6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,Shanti Dope,125875
2018-03-01,11,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,125345
2018-03-01,12,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,125048
2018-03-01,13,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,122819
2018-03-01,14,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,122544
2018-03-01,15,6tHWl8ows5JOZq9Yfaqn3M,Mine,Bazzi,118779
2018-03-01,16,65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),Post Malone,117268
2018-03-01,17,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,117250
2018-03-01,18,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,117235
2018-03-01,19,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,115651
2018-03-01,20,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,112297
2018-03-01,21,2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,111611
2018-03-01,22,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,108565
2018-03-01,23,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,104900
2018-03-01,24,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,103341
2018-03-01,25,7mxm4xOU54u1ODM9fS9w2y,Torete,Moira Dela Torre,101885
2018-03-01,26,7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,Moira Dela Torre,100240
2018-03-01,27,6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,97934
2018-03-01,28,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,96004
2018-03-01,29,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,90866
2018-03-01,30,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,90594
2018-03-01,31,2BNkTvg1kHAAfGvqh56x5a,Getting Over You,Lauv,86663
2018-03-01,32,4SN0eYjvqBmElFQxP0Inys,Sundo,Moira Dela Torre,86224
2018-03-01,33,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,77377
2018-03-01,34,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,77024
2018-03-01,35,0RGUIOZtmOXTWOy5EjvQbP,Paris in the Rain,Lauv,75636
2018-03-01,36,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,74598
2018-03-01,37,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,74110
2018-03-01,38,2xGjteMU3E1tkEPVFBO08U,This Is Me,Keala Settle,72520
2018-03-01,39,1ER60P43ftVOLaMRvBfpnt,Don't Know What To Do (Don't Know What To Say),Mark Carpio,71692
2018-03-01,40,5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,70849
2018-03-01,41,0BkKdJSpKqzYLEneerSHq3,Mau,Shanti Dope,68407
2018-03-01,42,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),Eminem,68205
2018-03-01,43,4ofvoCdXq99vpMZO4Cfp8x,Pray For Me (with Kendrick Lamar),The Weeknd,67903
2018-03-01,44,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,67206
2018-03-01,45,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,67166
2018-03-01,46,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,67077
2018-03-01,47,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,66771
