date,position,track_id,track_name,artist,streams
2019-11-01,1,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,398629
2019-11-01,2,0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,Ben&Ben,280278
2019-11-01,3,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,263189
2019-11-01,4,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,245835
2019-11-01,5,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,215522
2019-11-01,6,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,165734
2019-11-01,7,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,165184
2019-11-01,8,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,158713
2019-11-01,9,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,152657
2019-11-01,10,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,152541
2019-11-01,11,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,151671
2019-11-01,12,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,149039
2019-11-01,13,0BaMZMMEG7GWrUYsoGw8Yg,Neneng B,Nik Makino,148904
2019-11-01,14,07JZJ9YJRaiUAz9Bv8wgwH,Mabagal,Daniel Padilla,144874
2019-11-01,15,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,139091
2019-11-01,16,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,136928
2019-11-01,17,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,136635
2019-11-01,18,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,129287
2019-11-01,19,2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,Michael Dutchi Libranda,126380
2019-11-01,20,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,122363
2019-11-01,21,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,118535
2019-11-01,22,6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,116270
2019-11-01,23,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,115097
2019-11-01,24,6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,107951
2019-11-01,25,1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,105341
2019-11-01,26,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,105144
2019-11-01,27,0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,101631
2019-11-01,28,3iZB3VUDerY5P96rhBKwKr,Dalaga,Arvey,99137
2019-11-01,29,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,99070
2019-11-01,30,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,98394
2019-11-01,31,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,97083
2019-11-01,32,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,94421
2019-11-01,33,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,92620
2019-11-01,34,314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),BTS,92580
2019-11-01,35,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,ALLMO$T,92302
2019-11-01,36,14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",Moira Dela Torre,86894
2019-11-01,37,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,86257
