date,position,track_id,track_name,artist,streams
2018-07-01,1,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,195478
2018-07-01,2,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,174937
2018-07-01,3,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,155247
2018-07-01,4,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,148727
2018-07-01,5,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,136252
2018-07-01,6,3VQb0rq27GPX92X53Ni1Lc,'Di Na Muli,Janine Teñoso,136208
2018-07-01,7,6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,Shanti Dope,130021
2018-07-01,8,7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,BLACKPINK,129791
2018-07-01,9,36ONiya0OANYknz0GgJmwB,Don’t Matter To Me,Drake,126407
2018-07-01,10,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,Ariana Grande,124798
2018-07-01,11,514rhnksEwHUh6LxXsQ4Y9,Back To You,Selena Gomez,118819
2018-07-01,12,6SFStUDQZNaGPKWOx9ZiJB,2002,Anne-Marie,115811
2018-07-01,13,7Fg342AJtNsIDdwCfX0paC,Let Me,ZAYN,111332
2018-07-01,14,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,97047
2018-07-01,15,3zgs1f6Tj0mn29qTXJuhSY,13,LANY,94905
2018-07-01,16,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,94773
2018-07-01,17,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,94261
2018-07-01,18,2ARqIya5NAuvFVHSN3bL0m,The Middle,Zedd,91424
2018-07-01,19,3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,88135
2018-07-01,20,0BkKdJSpKqzYLEneerSHq3,Mau,Shanti Dope,84511
2018-07-01,21,1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),Nicki Minaj,83706
2018-07-01,22,6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,81696
2018-07-01,23,3pWcj8hxj3fsb9TDAcMpEl,Somebody,The Chainsmokers,79900
2018-07-01,24,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,79812
