date,position,track_id,track_name,artist,streams
2018-12-01,1,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,308883
2018-12-01,2,5f9808hpiCpuNyqqdXmpF2,Buwan,juan karlos,270459
2018-12-01,3,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,243797
2018-12-01,4,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,237263
2018-12-01,5,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,201986
2018-12-01,6,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,201626
2018-12-01,7,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,188103
2018-12-01,8,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,171088
2018-12-01,9,5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,This Band,163118
2018-12-01,10,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,147459
2018-12-01,11,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,145422
2018-12-01,12,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,129435
2018-12-01,13,7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,LANY,128885
2018-12-01,14,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,121034
2018-12-01,15,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,119943
2018-12-01,16,06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,117595
2018-12-01,17,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,116721
2018-12-01,18,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,113293
2018-12-01,19,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,112699
2018-12-01,20,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,108589
2018-12-01,21,3VQb0rq27GPX92X53Ni1Lc,'Di Na Muli,Janine Teñoso,108340
2018-12-01,22,0GHwNr0lqf8jpc9wesmnHo,Ex,Callalily,97368
2018-12-01,23,1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,96695
2018-12-01,24,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,96409
2018-12-01,25,7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,94552
2018-12-01,26,4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,93685
2018-12-01,27,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,92080
2018-12-01,28,2wVDWtLKXunswWecARNILj,SOLO,JENNIE,89577
2018-12-01,29,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,87727
2018-12-01,30,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,84403
2018-12-01,31,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,83563
2018-12-01,32,3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,78480
2018-12-01,33,6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,76748
2018-12-01,34,222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,74114
2018-12-01,35,6LKYeyLt4G4SlZ6OJwFhVS,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,73079
2018-12-01,36,2Gh039ZAfydrM5IjiGlvEj,Akala,Marione,71552
2018-12-01,37,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,70311
2018-12-01,38,5eFzCfsj3d0yWumdEldZwL,Midnight Sky,Unique Salonga,70292
2018-12-01,39,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,66475
2018-12-01,40,50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,This Band,63734
2018-12-01,41,2Bb9MjP3gY9oaUXXJLFDVi,Ours,Ben&Ben,63652
2018-12-01,42,2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),Steve Aoki,62884
2018-12-01,43,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,57818
2018-12-01,44,4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,56370
2018-12-01,45,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,54875
2018-12-01,46,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,53761
2018-12-01,47,3KLygy1YWhmrQx0GRs7IOx,Rise,Jonas Blue,53145
2018-12-01,48,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,52695
2018-12-01,49,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,52635
2018-12-01,50,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,52184
2018-12-01,51,7aW2GrNlteWTwQZxX6LNjT,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",Moira Dela Torre,51908
2018-12-01,52,4Zft1h1zRfkBqlAo4qEPqp,Narcissist,No Rome,51202
2018-12-01,53,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,49295
2018-12-01,54,6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,December Avenue,49242
2018-12-01,55,0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,Silent Sanctuary,46849
2018-12-01,56,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,46443
2018-12-01,57,2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,John Roa,45875
2018-12-01,58,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,45716
2018-12-01,59,0Vmk6Ebk4QBq7r0VAz2a6s,Bakit Ba Ikaw,Michael Pangilinan,45556
2018-12-01,60,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,44889
2018-12-01,61,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,44522
2018-12-01,62,2zy9TMoZlYGuCNY4TLqG24,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,43548
2018-12-01,63,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Billie Eilish,42651
2018-12-01,64,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,42463
2018-12-01,65,6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,42134
2018-12-01,66,6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,41813
2018-12-01,67,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,40408
2018-12-01,68,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,39252
2018-12-01,69,2IMODbij0lZ5CuAjZi0IDE,Sila,SUD,38516
2018-12-01,70,4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,Hale,38260
