date,position,track_id,track_name,artist,streams
2018-05-01,1,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,175189
2018-05-01,2,6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,Shanti Dope,159580
2018-05-01,3,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,158817
2018-05-01,4,2ARqIya5NAuvFVHSN3bL0m,The Middle,Zedd,157220
2018-05-01,5,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,154199
2018-05-01,6,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,153421
2018-05-01,7,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,138964
2018-05-01,8,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,Ariana Grande,135291
2018-05-01,9,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,121641
2018-05-01,10,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,114680
2018-05-01,11,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,113640
2018-05-01,12,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,106051
2018-05-01,13,7Fg342AJtNsIDdwCfX0paC,Let Me,ZAYN,104690
2018-05-01,14,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,102967
2018-05-01,15,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,100208
2018-05-01,16,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,100085
2018-05-01,17,3towKHKVOXCCcL1fHv6xFO,Capital Letters,Hailee Steinfeld,93545
2018-05-01,18,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,92506
2018-05-01,19,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,90713
2018-05-01,20,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,89866
2018-05-01,21,7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,Ex Battalion,87228
2018-05-01,22,3pWcj8hxj3fsb9TDAcMpEl,Somebody,The Chainsmokers,86411
2018-05-01,23,0qt9ivU6UEP3YdNUiZsnYR,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,86166
2018-05-01,24,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,83700
2018-05-01,25,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,82385
2018-05-01,26,43cFjTTCD9Cni4aSL0sORz,Playinwitme (feat. Kehlani),KYLE,81596
2018-05-01,27,7mxm4xOU54u1ODM9fS9w2y,Torete,Moira Dela Torre,81461
2018-05-01,28,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,79394
