date,position,track_id,track_name,artist,streams
2019-12-01,1,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,312696
2019-12-01,2,0BaMZMMEG7GWrUYsoGw8Yg,Neneng B,Nik Makino,240458
2019-12-01,3,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,207700
2019-12-01,4,2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,Michael Dutchi Libranda,201396
2019-12-01,5,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,199461
2019-12-01,6,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,190980
2019-12-01,7,3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,186601
2019-12-01,8,3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Idina Menzel,185286
2019-12-01,9,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,167474
2019-12-01,10,696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,154955
2019-12-01,11,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,146213
2019-12-01,12,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,142255
2019-12-01,13,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,136904
2019-12-01,14,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,136064
2019-12-01,15,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,132043
2019-12-01,16,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,130894
2019-12-01,17,0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,Ben&Ben,129912
2019-12-01,18,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,129393
2019-12-01,19,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,124789
2019-12-01,20,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,123366
2019-12-01,21,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,122831
2019-12-01,22,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,114872
2019-12-01,23,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,112050
2019-12-01,24,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,108525
2019-12-01,25,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,103060
2019-12-01,26,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,102399
2019-12-01,27,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,102011
2019-12-01,28,1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,100153
2019-12-01,29,3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,100012
2019-12-01,30,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,96372
