date,position,track_id,track_name,artist,streams
2019-06-01,1,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,240040
2019-06-01,2,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,185792
2019-06-01,3,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,167739
2019-06-01,4,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,157191
2019-06-01,5,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,152562
2019-06-01,6,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,146710
2019-06-01,7,4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,145766
2019-06-01,8,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,ALLMO$T,144471
2019-06-01,9,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,142723
2019-06-01,10,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,138890
2019-06-01,11,2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,PDL,130322
2019-06-01,12,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,129795
2019-06-01,13,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,126033
2019-06-01,14,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,125261
2019-06-01,15,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,124018
2019-06-01,16,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,121597
2019-06-01,17,3PLARiBoxCpJFUMZhvV63x,Dalaga,ALLMO$T,117798
2019-06-01,18,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,109021
2019-06-01,19,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,108342
2019-06-01,20,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,106853
2019-06-01,21,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,105582
2019-06-01,22,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,105367
