date,position,track_id,track_name,artist,streams
2019-10-01,1,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,230423
2019-10-01,2,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,216891
2019-10-01,3,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,191542
2019-10-01,4,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,187182
2019-10-01,5,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,176681
2019-10-01,6,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,165940
2019-10-01,7,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,162219
2019-10-01,8,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,157673
2019-10-01,9,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,156008
2019-10-01,10,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,142409
2019-10-01,11,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,139607
2019-10-01,12,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,136661
2019-10-01,13,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,134829
2019-10-01,14,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,127572
2019-10-01,15,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,127200
2019-10-01,16,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,126509
2019-10-01,17,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,121001
2019-10-01,18,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,119332
2019-10-01,19,6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,117867
2019-10-01,20,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,115094
2019-10-01,21,322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely",Lauv,110905
2019-10-01,22,2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,ALLMO$T,107884
2019-10-01,23,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,107386
2019-10-01,24,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,105860
2019-10-01,25,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,103584
2019-10-01,26,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,103211
2019-10-01,27,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,99425
2019-10-01,28,14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",Moira Dela Torre,98195
2019-10-01,29,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,95464
2019-10-01,30,6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,95036
2019-10-01,31,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,94487
2019-10-01,32,3iZB3VUDerY5P96rhBKwKr,Dalaga,Arvey,92156
2019-10-01,33,1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,90049
2019-10-01,34,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,89897
2019-10-01,35,7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,This Band,88310
2019-10-01,36,22AZDYG6qrjMFg0ceeL9X6,Paalam,Moira Dela Torre,87366
2019-10-01,37,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,84005
2019-10-01,38,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,82990
2019-10-01,39,0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,82958
2019-10-01,40,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,79486
2019-10-01,41,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,78785
