date,position,track_id,track_name,artist,streams
2020-06-01,1,1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),Lady Gaga,200025
2020-06-01,2,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,198359
2020-06-01,3,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,169380
2020-06-01,4,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,166937
2020-06-01,5,47UUjZbqZjcrzELnFBB1Ht,Teka Lang,Emman,161104
2020-06-01,6,4kS01K2URu522IomkGOFHl,Beautiful Scars,Maximillian,159524
2020-06-01,7,3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,158605
2020-06-01,8,0yRXPoZx4gkGUYDqNwEGOM,Marikit,Juan Caoile,151381
2020-06-01,9,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,142664
2020-06-01,10,4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,136205
2020-06-01,11,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,132391
2020-06-01,12,3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,Jr Crown,131962
2020-06-01,13,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,127687
2020-06-01,14,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,123512
2020-06-01,15,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,119026
2020-06-01,16,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Doja Cat,108068
2020-06-01,17,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Megan Thee Stallion,104869
2020-06-01,18,466cKvZn1j45IpxDdYZqdA,Toosie Slide,Drake,104431
2020-06-01,19,3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,101248
2020-06-01,20,13pv5UWJttg8NNplCaaOYh,Binibini,Matthaios,100433
2020-06-01,21,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,99280
2020-06-01,22,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,98709
2020-06-01,23,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Surf Mesa,92971
2020-06-01,24,2Mo4pOpCYXOu33856sMQLh,Make It With You,Ben&Ben,91814
2020-06-01,25,5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,91784
2020-06-01,26,11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),Doja Cat,89830
2020-06-01,27,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,88220
2020-06-01,28,0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,Matthaios,88107
2020-06-01,29,1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,Flow G,87396
2020-06-01,30,0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,86286
2020-06-01,31,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,84726
2020-06-01,32,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello,83534
2020-06-01,33,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,82281
2020-06-01,34,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,80968
2020-06-01,35,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,80655
2020-06-01,36,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,JP Saxe,79744
2020-06-01,37,1sgDyuLooyvEML4oHspNza,Lose Somebody,Kygo,78940
2020-06-01,38,54b8IPvheXDpro2VR2rWAS,Ivana,Soulstice,77531
2020-06-01,39,3c7peg169veVaJRzlbCaKw,good guys,LANY,77430
2020-06-01,40,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,73790
2020-06-01,41,128rj96Z6tTEU3h3awSMdB,OXYGEN,TWICE,73227
2020-06-01,42,1x8pFCRfBnDqckyB6mlZci,Titig,MC Einstein,72961
2020-06-01,43,3uc8AGNL0KbvISIrjnfRvN,Mean It,Lauv,71862
2020-06-01,44,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,71638
2020-06-01,45,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,71614
2020-06-01,46,696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,70745
2020-06-01,47,2rRJrJEo19S2J82BDsQ3F7,Falling,Trevor Daniel,70124
2020-06-01,48,4uqh9bualXNHXXwO2wPorc,Daisies,Katy Perry,63645
2020-06-01,49,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,62555
2020-06-01,50,6caS9LrdquWAfGeAmjqt1t,MAKE ME GO,TWICE,61001
2020-06-01,51,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,60883
2020-06-01,52,5NhDDt5Zy8yGOECN3PLRdE,FIREWORK,TWICE,59579
2020-06-01,53,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,59055
2020-06-01,54,3BNwUaRo3w1teVSkd69sL8,Bounty,Ex Battalion,57946
2020-06-01,55,63nJIngH6cMV70V5IUx3Ex,"always, i'll care",Jeremy Zucker,52568
2020-06-01,56,6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,52370
2020-06-01,57,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,51650
2020-06-01,58,7HzvvhTmfzvD1dV4F7MIcm,SHADOW,TWICE,51453
2020-06-01,59,4rG3h1QwgjSSWz8EIjCFrm,Araw-Araw,Ben&Ben,50465
2020-06-01,60,1pV9TLnQdOHbvourRO7x4m,comethru (bonus track),Jeremy Zucker,49490
2020-06-01,61,3OpGUlDmRUXh0NkIYWoIlD,Your Song,Parokya Ni Edgar,49168
2020-06-01,62,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,47800
2020-06-01,63,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,47468
2020-06-01,64,4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,46003
2020-06-01,65,6kKC35sKUh2FUx4M0qAL44,Candy,BAEKHYUN,45689
2020-06-01,66,6UrML9LyuaBWgZV3nFLLGl,SWEET SUMMER DAY,TWICE,44654
2020-06-01,67,4pOPTaIor4ilgBCcOmnJRU,DON’T CALL ME AGAIN,TWICE,44556
2020-06-01,68,0H4ugk6rhnXmTl47ayy9O5,Daechwita,Agust D,43958
2020-06-01,69,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,43568
2020-06-01,70,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,42962
2020-06-01,71,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,42701
2020-06-01,72,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,42669
2020-06-01,73,3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,42366
2020-06-01,74,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,42247
2020-06-01,75,0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,Ben&Ben,41971
2020-06-01,76,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,41322
2020-06-01,77,3ueq4reab02CypseErxvwS,Rainbow,South Border,40940
2020-06-01,78,2HtcPHFdo7eu4Ilbvb0BVI,Feel Special,TWICE,40112
2020-06-01,79,37IyluB7MO8TMJGSf4h4dz,Alapaap / Overdrive,Tanya Manalang,39435
2020-06-01,80,3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,ALLMO$T,38858
2020-06-01,81,135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,Eraserheads,38660
2020-06-01,82,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Lil Mosey,37988
2020-06-01,83,0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,37834
2020-06-01,84,3AQrryq4mc956K3RtLZAFo,Tonight (I Wish I Was Your Boy),The 1975,37686
2020-06-01,85,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,37429
2020-06-01,86,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,37166
2020-06-01,87,7yBbV2k2S2uhaQc24NF2xt,Stupid Love,Lady Gaga,37113
2020-06-01,88,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,36481
2020-06-01,89,16wAOAZ2OkqoIDN7TpChjR,Yummy,Justin Bieber,36469
2020-06-01,90,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,36076
2020-06-01,91,6xRNqXP3baPR9buXr8vreM,3AM,Russ,35617
2020-06-01,92,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,35397
2020-06-01,93,03o4HPzUwftpgAPNQSuaBS,This Love Isn't Crazy,Carly Rae Jepsen,35348
2020-06-01,94,0HZ3OUVrGHxttD2EuHqRm3,The Day You Said Goodnight,Hale,35346
2020-06-01,95,4Aor9l4tiok1Llkbu0vREb,Puhon,TJ Monterde,34755
2020-06-01,96,2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,Michael Dutchi Libranda,34574
2020-06-01,97,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,34276
2020-06-01,98,4YMfE4r1JWADFw2Fn74XW2,Catriona,Matthaios,34042
2020-06-01,99,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,34010
2020-06-01,100,6qI0MU175Dk2DeoUjlrOpy,911,Lady Gaga,33807
2020-06-01,101,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,33629
2020-06-01,102,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,33550
2020-06-01,103,7lHFF2y9Sv3ILZGr3isbD1,Ang Huling El Bimbo,Gian Magdangal,33306
2020-06-01,104,0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,TWICE,33270
2020-06-01,105,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,32890
2020-06-01,106,3vGkyQlCw8LklNip0ZUELC,Nobela,Join The Club,32059
2020-06-01,107,1pi3VCMlGVaXvrjlVOkBPN,KLWKN,Music Hero,31810
2020-06-01,108,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,31523
2020-06-01,109,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,31426
2020-06-01,110,4L6ihclQPu1hqP9r3WNJjQ,Free Woman,Lady Gaga,31305
2020-06-01,111,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,30936
2020-06-01,112,5f9808hpiCpuNyqqdXmpF2,Buwan,juan karlos,30926
2020-06-01,113,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,30874
2020-06-01,114,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,30848
2020-06-01,115,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,30816
2020-06-01,116,6D9DwqiHiMKmy2V7HvN6zs,Paalam,Moira Dela Torre,30701
2020-06-01,117,4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,Hale,30574
2020-06-01,118,7gZ3kWNtIxFgxjsm5OTVMB,214,Rivermaya,30516
2020-06-01,119,4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,Emman,30429
2020-06-01,120,5jLUKFlEJzOf6b6PCaohFI,I Want You Back,Matthaios,30313
2020-06-01,121,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,30279
2020-06-01,122,6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,MYMP,30264
2020-06-01,123,2lgz3yy1AyoceOVOOBmiOS,Stickwitu,The Pussycat Dolls,30252
2020-06-01,124,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,30225
2020-06-01,125,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,30192
2020-06-01,126,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,30127
2020-06-01,127,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,*NSYNC,30016
2020-06-01,128,2PkQeKapTNUjwpKLf8aJlq,Out of My League,Stephen Speaks,29947
2020-06-01,129,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Backstreet Boys,29853
2020-06-01,130,09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely (with Anne-Marie)",Lauv,29743
2020-06-01,131,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,29548
2020-06-01,132,6tCssnvTUREcperDOUTqvA,WANNABE,ITZY,29394
2020-06-01,133,7bad461siaxECNlaYsmIo6,Love Story,Taylor Swift,29348
2020-06-01,134,3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,LANY,29304
2020-06-01,135,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,29232
2020-06-01,136,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,29164
2020-06-01,137,3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,28898
2020-06-01,138,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,28866
2020-06-01,139,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,28710
2020-06-01,140,5UhpceEr5XmbVwyoIUIRnh,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,28512
2020-06-01,141,0Vmk6Ebk4QBq7r0VAz2a6s,Bakit Ba Ikaw,Michael Pangilinan,28354
2020-06-01,142,5TTXEcfsYLh6fTarLaevTi,lowkey,NIKI,28280
2020-06-01,143,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,28100
2020-06-01,144,41A89rj3GoMG6ktN37L7PG,Alice,Lady Gaga,27922
2020-06-01,145,2qLMf6TuEC3ruGJg4SMMN6,Lucky,Jason Mraz,27836
2020-06-01,146,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,27832
2020-06-01,147,2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,This Band,27810
2020-06-01,148,5QJYLlZvfZHX1wUTrgROru,"Patawad, Paalam",Moira Dela Torre,27738
2020-06-01,149,761frfZtZ8I2g70UsjFfBK,I Need You More Today,Caleb Santos,27552
2020-06-01,150,6hyQVqfHFvsJDjcmj4qrHf,Fun Tonight,Lady Gaga,27504
2020-06-01,151,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,27423
2020-06-01,152,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,27400
2020-06-01,153,3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,27373
2020-06-01,154,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,27365
2020-06-01,155,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,27267
2020-06-01,156,6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),South Border,27160
2020-06-01,157,5Seh4HfqT1mFnRJQswqz51,Your Song (My One and Only You),Julie Anne San Jose,27068
2020-06-01,158,0s26En1JoJhVj32vizElpA,Feelings,Lauv,27003
2020-06-01,159,0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,26944
2020-06-01,160,6sU3YUz0Ld3OPFmrnxlpzD,You're Still The One,Shania Twain,26913
2020-06-01,161,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,26738
2020-06-01,162,1MkiRsYBkXbXvdiYvTTiQT,Someday,Nina,26642
2020-06-01,163,55CHeLEfn5iJ0IIkgaa4si,Savage,Megan Thee Stallion,26522
2020-06-01,164,61sJQh19AcTBrX7P8LWLi0,Passenger Seat (Acoustic),Stephen Speaks,26293
2020-06-01,165,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,26248
2020-06-01,166,37WFUZgkjJKLaISRcX0269,Doors,Ben&Ben,26218
2020-06-01,167,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,26156
2020-06-01,168,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,26094
2020-06-01,169,6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,25980
2020-06-01,170,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,25758
2020-06-01,171,2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,PDL,25623
2020-06-01,172,06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,25410
2020-06-01,173,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,25393
2020-06-01,174,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,25351
2020-06-01,175,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,25290
2020-06-01,176,4T7CM071eEoHudiDShZlCJ,Tala,Sarah Geronimo,25289
2020-06-01,177,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,25246
2020-06-01,178,0815caqt2Lytro5EIzMufT,You And Me,Lifehouse,25203
2020-06-01,179,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,25086
2020-06-01,180,6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,25005
2020-06-01,181,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,24942
2020-06-01,182,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Kina,24774
2020-06-01,183,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,24732
2020-06-01,184,2v5VIWMjZxeiG52KckiXxS,Ikaw Lamang,Silent Sanctuary,24525
2020-06-01,185,1IX47gefluXmKX4PrTBCRM,What is Love,TWICE,24516
2020-06-01,186,3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,24445
2020-06-01,187,1NopgVCMVhCKIm64tF7auX,With A Smile,Eraserheads,24438
2020-06-01,188,4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",KZ Tandingan,24428
2020-06-01,189,3CidPLqWXqgesJlwYVJZdy,Plastic Doll,Lady Gaga,24372
2020-06-01,190,4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,Lauv,24285
2020-06-01,191,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,24141
2020-06-01,192,7JDbfYUHjDzQPFSDh5lzGs,Enigma,Lady Gaga,24106
2020-06-01,193,39afswHs17v53znQm1gDTY,Take A Bow,Rihanna,24083
2020-06-01,194,4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,Michael Pangilinan,24073
2020-06-01,195,0oQc0F6KUE7QY7k5TU6bic,Chromatica II,Lady Gaga,24050
2020-06-01,196,4fFfyouye6vrX9o9z4PVMu,Never Not,Lauv,23967
2020-06-01,197,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,23953
2020-06-01,198,47EWMOElkkbMp5m9SBkx7d,IDK You Yet,Alexander 23,23915
2020-06-01,199,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,23848
2020-06-01,200,6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,Soulthrll,23566
2020-06-02,1,2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,202292
2020-06-02,2,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,178731
2020-06-02,3,1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),Lady Gaga,178496
2020-06-02,4,0yRXPoZx4gkGUYDqNwEGOM,Marikit,Juan Caoile,164177
2020-06-02,5,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,160330
2020-06-02,6,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,160198
2020-06-02,7,47UUjZbqZjcrzELnFBB1Ht,Teka Lang,Emman,157820
2020-06-02,8,4kS01K2URu522IomkGOFHl,Beautiful Scars,Maximillian,154440
