date,position,track_id,track_name,artist,streams
2018-11-01,1,5f9808hpiCpuNyqqdXmpF2,Buwan,juan karlos,337523
2018-11-01,2,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,253288
2018-11-01,3,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,248574
2018-11-01,4,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,220855
2018-11-01,5,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,209414
2018-11-01,6,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,177921
2018-11-01,7,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,165276
2018-11-01,8,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,161778
2018-11-01,9,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,157630
2018-11-01,10,7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,LANY,153593
2018-11-01,11,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,149789
2018-11-01,12,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,149463
2018-11-01,13,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,128952
2018-11-01,14,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,124145
2018-11-01,15,06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,123829
2018-11-01,16,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,120700
2018-11-01,17,3VQb0rq27GPX92X53Ni1Lc,'Di Na Muli,Janine Teñoso,107653
2018-11-01,18,7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,106725
2018-11-01,19,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,99344
2018-11-01,20,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,97106
2018-11-01,21,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,95126
2018-11-01,22,3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,94445
2018-11-01,23,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,93298
2018-11-01,24,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,90566
2018-11-01,25,15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,88321
2018-11-01,26,2Gh039ZAfydrM5IjiGlvEj,Akala,Marione,86610
2018-11-01,27,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,84429
2018-11-01,28,0GHwNr0lqf8jpc9wesmnHo,Ex,Callalily,84045
2018-11-01,29,4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,80251
2018-11-01,30,1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,73107
