date,position,track_id,track_name,artist,streams
2019-02-01,1,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,285912
2019-02-01,2,5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,This Band,277290
2019-02-01,3,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,254279
2019-02-01,4,5f9808hpiCpuNyqqdXmpF2,Buwan,juan karlos,242785
2019-02-01,5,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,214920
2019-02-01,6,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,199700
2019-02-01,7,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,193338
2019-02-01,8,3id2EVGKc3eFAMn9nFnB0r,Love Someone,Lukas Graham,191913
2019-02-01,9,14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,186569
2019-02-01,10,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,184512
2019-02-01,11,5nMKJJ5Rl6X1yn58aVeICO,Bulong,December Avenue,174537
2019-02-01,12,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,164891
2019-02-01,13,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158063
2019-02-01,14,50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,This Band,147356
2019-02-01,15,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,137935
2019-02-01,16,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,136020
2019-02-01,17,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,131013
2019-02-01,18,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,131000
2019-02-01,19,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,128796
2019-02-01,20,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,128282
2019-02-01,21,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,125403
2019-02-01,22,6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,December Avenue,124105
2019-02-01,23,7uiBocndm12aKbsdnQ3Scx,Undecided,Chris Brown,122851
2019-02-01,24,2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,PDL,120706
2019-02-01,25,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,116129
2019-02-01,26,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,108873
2019-02-01,27,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,108486
2019-02-01,28,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,107243
2019-02-01,29,6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,106851
2019-02-01,30,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,102762
2019-02-01,31,0GHwNr0lqf8jpc9wesmnHo,Ex,Callalily,100269
2019-02-01,32,7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,LANY,100161
2019-02-01,33,3VQb0rq27GPX92X53Ni1Lc,'Di Na Muli,Janine Teñoso,99834
2019-02-01,34,06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,98543
