position,track_name,artist,streams,URL,date
25,Sila,SUD,70631,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-01-01
26,We Don't Talk Anymore,Charlie Puth,67804,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01
27,Just Hold On,Steve Aoki,66920,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-01
28,Setting Fires,The Chainsmokers,66503,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2017-01-01
29,Don't Let Me Down,The Chainsmokers,65849,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01
30,Shout Out to My Ex,Little Mix,63510,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,2017-01-01
31,"i hate u, i love u (feat. olivia o'brien)",gnash,62268,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017-01-01
32,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,61609,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01
33,Black Beatles,Rae Sremmurd,61603,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01
34,YOUTH,Troye Sivan,60943,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9,2017-01-01
35,Fake Love,Drake,57620,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-01
36,Mercy,Shawn Mendes,57388,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-01
37,Scars To Your Beautiful,Alessia Cara,56784,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-01
38,"Sit Still, Look Pretty",Daya,53971,https://open.spotify.com/track/2DpCdPMg1BADE4HDnxt3Rd,2017-01-01
39,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,53307,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2017-01-01
40,Pasensya Ka Na,Silent Sanctuary,52955,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-01-01
41,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,51970,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-01
42,You & Me,Marc E. Bassy,50977,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,2017-01-01
43,The Ocean (feat. Shy Martin),Mike Perry,50934,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,2017-01-01
44,I Feel It Coming,The Weeknd,49077,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-01
45,All Time Low,Jon Bellion,48534,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-01
46,Tadhana,Up Dharma Down,48330,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-01-01
47,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,43441,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-01
48,One Dance,Drake,43183,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01
49,Photograph,Ed Sheeran,40089,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-01
50,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,39075,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-01-01
51,That's What I Like,Bruno Mars,39029,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-01-01
52,Roses,The Chainsmokers,37686,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2017-01-01
53,Nobody's Better (feat. Fetty Wap),Z,36799,https://open.spotify.com/track/6XKm1z5lYIq486iWMLnSFY,2017-01-01
54,Secret Love Song (feat. Jason Derulo),Little Mix,35326,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,2017-01-01
55,Sigurado,Up Dharma Down,34520,https://open.spotify.com/track/3T8yMLawoliJaN1hAGFFmv,2017-01-01
56,The Mack,Nevada,32921,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-01
57,This Is What You Came For,Calvin Harris,32747,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01
58,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,32579,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-01
59,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,31290,https://open.spotify.com/track/5QVuf1MpdzFtFoJGwcKosa,2017-01-01
60,I Would Like,Zara Larsson,30294,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-01
61,Hear Me Now,Alok,29350,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-01
62,Lot to Learn,Luke Christopher,28894,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,2017-01-01
63,Paasa - T.A.N.G.A.,Yeng Constantino,28239,https://open.spotify.com/track/2XYb0tB6gqXObZqNsAoMYk,2017-01-01
64,Sidekick,Dawin,27279,https://open.spotify.com/track/7rQ7daaKRFhCz0TgFgAzU2,2017-01-01
65,Love Yourself,Justin Bieber,27166,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-01
66,Hanggang Kailan,Michael Pangilinan,26852,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-01-01
67,Caroline,Amine,26427,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,2017-01-01
68,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,25953,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01
69,7 Years,Lukas Graham,25640,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-01
70,Wake Up Where You Are,State of Sound,25036,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,2017-01-01
71,Love Me Now,John Legend,24872,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-01
72,Cheap Thrills,Sia,24601,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01
73,Your Love - Dolce Amore Teleserye Theme,Juris,24585,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2017-01-01
74,One Call Away,Charlie Puth,24445,https://open.spotify.com/track/6vSforRhuzsA0D0SO9fG1S,2017-01-01
75,Toothbrush,DNCE,24034,https://open.spotify.com/track/0CNjoQozZP0mB9rKVdrKGx,2017-01-01
76,To Love Again,Daryl Ong,23250,https://open.spotify.com/track/6k3b9NQnivP9wUhA7PgbOU,2017-01-01
77,Sa'yo,Silent Sanctuary,22911,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2017-01-01
78,Migraine,Moonstar88,22840,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2017-01-01
79,Send My Love (To Your New Lover),Adele,22324,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-01
80,We Can't Be,Krissy,21616,https://open.spotify.com/track/0mqJsNkF3MRtBkRhzVskVX,2017-01-01
81,Final Song,MO,21527,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,2017-01-01
82,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,21491,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,2017-01-01
83,Shed a Light,Robin Schulz,21437,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-01
84,The Scientist,Coldplay,21093,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-01
85,Lush Life,Zara Larsson,20712,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2017-01-01
86,Faded,Alan Walker,20675,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-01
87,Broccoli (feat. Lil Yachty),DRAM,20579,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-01-01
88,Into You,Ariana Grande,20238,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-01
89,Heathens,Twenty One Pilots,20064,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01
90,The Greatest (feat. Kendrick Lamar),Sia,19825,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-01
91,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,19821,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo,2017-01-01
92,Chunky,Bruno Mars,19690,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI,2017-01-01
93,Sorry,Justin Bieber,19494,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-01
94,My Way,Calvin Harris,19451,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-01
95,Cake By The Ocean,DNCE,19019,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01
96,Someday,Nina,18997,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT,2017-01-01
97,Fast Car,Jonas Blue,18977,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-01
98,Hiling,Mark Carpio,18928,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-01-01
99,Tell Me Where It Hurts,MYMP,18925,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2017-01-01
100,Now and Later,Sage The Gemini,18802,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,2017-01-01
101,Hide Away,Daya,17666,https://open.spotify.com/track/4Z3qm2aWGTJuJKnv3EWwyD,2017-01-01
102,Sunset Lover,Petit Biscuit,17553,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-01
103,Rainbow,South Border,17547,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK,2017-01-01
104,Hanap-Hanap,James Reid,17529,https://open.spotify.com/track/4ZgZPrrSLi4sIiFkiahuxq,2017-01-01
105,Prinsesa,6cyclemind,17516,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA,2017-01-01
106,Work,Rihanna,17464,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01
107,Weak,AJR,17344,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-01
108,I'm Not The Only One,Sam Smith,17240,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,2017-01-01
109,Marvin Gaye (feat. Wale) - Remix,Charlie Puth,17114,https://open.spotify.com/track/4LfkoDOt4mhrbo8Ndk37sQ,2017-01-01
110,Let Me Be the One,Julie Anne San Jose,17012,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR,2017-01-01
111,So Sick,Ne-Yo,16779,https://open.spotify.com/track/4SRqDmPxYX0pUb5B5ut2Ri,2017-01-01
112,Collide - Acoustic Version,Howie Day,16571,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg,2017-01-01
113,Paano Ba Ang Magmahal,Piolo Pascual,16486,https://open.spotify.com/track/2qqte0XT0eFFVLuNP7Qena,2017-01-01
114,Before I Let You Go,Freestyle,15654,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw,2017-01-01
115,Stitches,Shawn Mendes,15594,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017-01-01
116,This Town,Niall Horan,15483,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2017-01-01
117,True,Ryan Cabrera,15374,https://open.spotify.com/track/0jdeV5dSB3kUBRqe1xQJbh,2017-01-01
118,Beautiful Soul,Jesse McCartney,15373,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS,2017-01-01
119,PILLOWTALK,ZAYN,15329,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2017-01-01
120,Ride,Twenty One Pilots,15305,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01
121,History,One Direction,15255,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso,2017-01-01
122,Dancing On My Own,Calum Scott,15027,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,2017-01-01
123,Chantaje (feat. Maluma),Shakira,14994,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01
124,Lighthouse - Andrelli Remix,Hearts & Colors,14973,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-01
125,So Slow,Freestyle,14971,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B,2017-01-01
126,Iris,The Goo Goo Dolls,14929,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,2017-01-01
127,Light,San Holo,14783,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-01
128,I Got You,Bebe Rexha,14761,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-01
129,With a Smile,South Border,14701,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi,2017-01-01
130,Straight up & Down,Bruno Mars,14668,https://open.spotify.com/track/2mrZYZGmPFV3QOyYPZ1zsn,2017-01-01
131,Meron Nang Iba,Silent Sanctuary,14616,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF,2017-01-01
132,Breakeven,The Script,14576,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B,2017-01-01
133,The Man Who Can't Be Moved,The Script,14488,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI,2017-01-01
134,Ignition - Remix,R. Kelly,14238,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ,2017-01-01
135,Terrified,Katharine McPhee,14200,https://open.spotify.com/track/6vtOX9riyVzwJxj2SYTuES,2017-01-01
136,Too Good to Say Goodbye,Bruno Mars,14157,https://open.spotify.com/track/0B0tYbVp7pDQAqKDhgMeaL,2017-01-01
137,Water Under the Bridge,Adele,14047,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-01-01
138,Make Me (Cry),Noah Cyrus,14036,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-01
139,Bad and Boujee (feat. Lil Uzi Vert),Migos,13996,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-01-01
140,Sexual,NEIKED,13993,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,2017-01-01
141,More Than Words,Extreme,13757,https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH,2017-01-01
142,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,13661,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-01-01
143,Some Kind Of Drug,G-Eazy,13575,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017-01-01
144,When You Say Nothing At All,Boyzone,13540,https://open.spotify.com/track/5Z6DLYbekZkL8OvH54S4n0,2017-01-01
145,Solo Dance,Martin Jensen,13537,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-01
146,Take A Bow,Rihanna,13522,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2017-01-01
147,Para Sa Akin,Sitti,13502,https://open.spotify.com/track/0MqkYdGBzHx7lnaFvo7doR,2017-01-01
148,Words,Daya,13440,https://open.spotify.com/track/1wDfQ3eLZb51M8jCkNwbyx,2017-01-01
149,All I Ask,Adele,13359,https://open.spotify.com/track/1wMALZpuqAy7amQsFBWQ8m,2017-01-01
150,Set You Free,MYMP,12996,https://open.spotify.com/track/6CiuHbascZBxfFqdixSXiW,2017-01-01
151,I Was Made For Loving You,Tori Kelly,12941,https://open.spotify.com/track/3vOmmLuvEUgGaVuRsCs2QF,2017-01-01
152,A Thousand Miles,Vanessa Carlton,12870,https://open.spotify.com/track/5y69gQtK33qxb8a24ACkCy,2017-01-01
153,Once In a While,Timeflies,12753,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo,2017-01-01
154,O Pag-ibig,Bailey May,12734,https://open.spotify.com/track/37hmZirFpkUcMNlkf5i60r,2017-01-01
155,Over And Over Again,Nathan Sykes,12705,https://open.spotify.com/track/26h6qDR3KtieqIWgnveqmC,2017-01-01
156,Not Going Home,DVBBS,12592,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-01
157,Inside Out,The Chainsmokers,12560,https://open.spotify.com/track/7sG2bWi2eDtvX9vX8yC1Gn,2017-01-01
158,Hands To Myself,Selena Gomez,12519,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk,2017-01-01
159,Too Good,Drake,12469,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-01
160,Please Don't Go,Joel Adams,12462,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,2017-01-01
161,You And Me,Lifehouse,12363,https://open.spotify.com/track/7L605WhF5EGf34ggj87yK6,2017-01-01
162,Never Forget You,Zara Larsson,12343,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,2017-01-01
163,Wherever You Will Go,The Calling,12288,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,2017-01-01
164,What Do You Mean?,Justin Bieber,12286,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-01-01
165,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,12250,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,2017-01-01
166,Oh Lord,MiC LOWRY,12203,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,2017-01-01
167,Lucky,Jason Mraz,12153,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6,2017-01-01
168,Ang Huling El Bimbo,Eraserheads,12123,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r,2017-01-01
169,Ikaw,Yeng Constantino,12054,https://open.spotify.com/track/22l6ZMCgWB1wfd1GOBe3wm,2017-01-01
170,Bubbly,Colbie Caillat,12030,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc,2017-01-01
171,Pusong Ligaw,Jericho Rosales,11965,https://open.spotify.com/track/14pj36HKHd6c72njvGVPWU,2017-01-01
172,Hymn for the Weekend - Seeb Remix,Coldplay,11943,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-01
173,Stickwitu,The Pussycat Dolls,11928,https://open.spotify.com/track/5qmXgeIDa1lXB07pgAVlNM,2017-01-01
174,Lost Boy,Ruth B.,11829,https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp,2017-01-01
175,Bikini Body,Dawin,11764,https://open.spotify.com/track/6SULfvvRflfNzfwJlUGcpr,2017-01-01
176,Capsize,FRENSHIP,11734,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2017-01-01
177,Till I Met You,Angeline Quinto,11649,https://open.spotify.com/track/0JzwzRDkwZr8s1WRfNgUqA,2017-01-01
178,It's Gotta Be You,Isaiah,11642,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-01
179,Perm,Bruno Mars,11629,https://open.spotify.com/track/1I6pKIyaBp4OebTGLJpCCC,2017-01-01
180,Dynamite (feat. Pretty Sister),Nause,11592,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,2017-01-01
181,Cake - Challenge Version,Flo Rida,11581,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,2017-01-01
182,Your Body Is a Wonderland,John Mayer,11564,https://open.spotify.com/track/7vFv0yFGMJW3qVXbAd9BK9,2017-01-01
183,Friend of Mine,Juris,11563,https://open.spotify.com/track/5hWHHBX801NeP6jpt9mquW,2017-01-01
184,A Thousand Years,Christina Perri,11491,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,2017-01-01
185,Somebody Else,VERITE,11415,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,2017-01-01
186,Starting over Again,Toni Gonzaga,11386,https://open.spotify.com/track/7DpfL3u92JKKTys5w7jfY7,2017-01-01
187,I'm Yours,Jason Mraz,11368,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2017-01-01
188,Taped up Heart (feat. Clara Mae),KREAM,11342,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,2017-01-01
189,The Day You Said Goodnight - Acoustic Version,Hale,11341,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI,2017-01-01
190,Again,Leanne & Naara,11319,https://open.spotify.com/track/5KTtIkH3i6sF58N3kyWVnS,2017-01-01
191,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,11300,https://open.spotify.com/track/7nD9nN3jord9wWcfW3Gkcm,2017-01-01
192,Never Be Like You,Flume,11236,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017-01-01
193,Alone,Alan Walker,11229,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-01
194,Locked Away,R. City,11209,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy,2017-01-01
195,Everglow,Coldplay,11131,https://open.spotify.com/track/5qfZRNjt2TkHEL12r3sDEU,2017-01-01
196,When We Were Young,Adele,11110,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,2017-01-01
197,The Greatest,Sia,11097,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-01
198,Sunday Morning,Maroon 5,11026,https://open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy,2017-01-01
199,How Far I'll Go,Auli'i Cravalho,11020,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd,2017-01-01
200,"Me, Myself & I",G-Eazy,11004,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017-01-01
1,Versace on the Floor,Bruno Mars,218117,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-01-02
2,Say You Won't Let Go,James Arthur,213747,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-02
3,Closer,The Chainsmokers,173102,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-02
4,All We Know,The Chainsmokers,145224,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-02
5,Don't Wanna Know,Maroon 5,144744,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-02
6,24K Magic,Bruno Mars,140561,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-02
7,Starving,Hailee Steinfeld,140283,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-02
8,"How Far I'll Go - From ""Moana""",Alessia Cara,126680,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-02
9,Starboy,The Weeknd,118152,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-02
10,Let Me Love You,DJ Snake,117284,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-02
11,Bad Things (with Camila Cabello),Machine Gun Kelly,114887,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-02
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,113322,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-02
13,Perfect Strangers,Jonas Blue,110654,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,2017-01-02
14,Cold Water (feat. Justin Bieber & MØ),Major Lazer,110334,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-02
15,Jumpshot,Dawin,107123,https://open.spotify.com/track/4izP2KMwrhAdZEtIyp8Z8w,2017-01-02
16,All Night,The Vamps,103507,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,2017-01-02
17,Side To Side,Ariana Grande,100464,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-02
18,Call On Me - Ryan Riback Extended Remix,Starley,100191,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-02
19,In the Name of Love,Martin Garrix,99665,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-02
20,Fresh Eyes,Andy Grammer,94159,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-01-02
21,By Your Side,Jonas Blue,92448,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-02
22,Treat You Better,Shawn Mendes,90193,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-02
