position,track_name,artist,streams,URL,date
1,"thank u, next",Ariana Grande,194707,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01
2,Buwan,juan karlos,194648,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-01
3,Kung 'Di Rin Lang Ikaw,December Avenue,191715,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-01
4,Sana,I Belong to the Zoo,182965,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-01
5,Kahit Ayaw Mo Na,This Band,177283,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-01
6,Sa Ngalan Ng Pag-Ibig,December Avenue,149979,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-01
7,Malibu Nights,LANY,135105,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-01
8,Kathang Isip,Ben&Ben,134581,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-01
9,Maybe The Night,Ben&Ben,129932,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-01
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,129828,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01
11,Happier,Marshmello,129288,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,126631,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01
13,Love Someone,Lukas Graham,116091,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-01
14,Girls Like You (feat. Cardi B),Maroon 5,112972,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-01
15,2002,Anne-Marie,112511,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-01-01
