position,track_name,artist,streams,URL,date
1,Zebbiana,Skusta Clee,230423,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL,2019-10-01
2,Pagtingin,Ben&Ben,216891,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-10-01
3,Señorita,Shawn Mendes,191542,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-10-01
4,Ikaw At Ako,Moira Dela Torre,187182,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-10-01
5,Kung 'Di Rin Lang Ikaw,December Avenue,176681,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-10-01
6,Sa Susunod Na Lang,PDL,165940,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-10-01
7,Memories,Maroon 5,162219,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-10-01
8,Feel Special,TWICE,157673,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,2019-10-01
9,Beautiful People (feat. Khalid),Ed Sheeran,156008,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-10-01
10,Circles,Post Malone,142409,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-10-01
11,comethru,Jeremy Zucker,139607,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-10-01
12,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,136661,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-10-01
13,How Do You Sleep?,Sam Smith,134829,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-10-01
14,Kathang Isip,Ben&Ben,127572,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-10-01
15,Lover,Taylor Swift,127200,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-10-01
16,I Don't Care (with Justin Bieber),Ed Sheeran,126509,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-10-01
17,I.F.L.Y.,Bazzi,121001,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-10-01
