position,track_name,artist,streams,URL,date
1,Pauwi Nako,PDL,269273,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-04-01
2,Kahit Ayaw Mo Na,This Band,238287,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-04-01
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,226379,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-04-01
4,Buwan,juan karlos,213255,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-04-01
5,Sana,I Belong to the Zoo,202944,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-04-01
6,Kung 'Di Rin Lang Ikaw,December Avenue,188007,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-04-01
7,Hindi Na Nga,This Band,169598,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-04-01
8,Missin You Crazy,Russ,153924,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-04-01
9,Maybe The Night,Ben&Ben,153593,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-04-01
10,i'm so tired...,Lauv,152761,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-04-01
11,Sa Ngalan Ng Pag-Ibig,December Avenue,150448,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-04-01
12,Bulong,December Avenue,147874,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-04-01
13,Balang Araw,I Belong to the Zoo,142282,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-04-01
14,Best Part (feat. Daniel Caesar),H.E.R.,140739,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-04-01
15,Love Someone,Lukas Graham,133287,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-04-01
16,Malibu Nights,LANY,126601,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-04-01
17,7 rings,Ariana Grande,124495,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-04-01
18,Talk,Khalid,123850,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-04-01
19,"thank u, next",Ariana Grande,123548,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-04-01
20,Dancing With A Stranger (with Normani),Sam Smith,123320,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-04-01
21,Sucker,Jonas Brothers,117007,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-04-01
22,Kahit Di Mo Alam,December Avenue,113329,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-04-01
23,"214 - From ""Alone/Together""",JM De Guzman,111214,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2,2019-04-01
24,Kathang Isip,Ben&Ben,111151,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-04-01
25,Ikaw At Ako,Moira Dela Torre,105222,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-04-01
26,2002,Anne-Marie,103233,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-04-01
27,"break up with your girlfriend, i'm bored",Ariana Grande,99286,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-04-01
28,Without Me,Halsey,97875,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-04-01
29,bad guy,Billie Eilish,96171,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-04-01
30,Happier,Marshmello,95298,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-04-01
31,'Di Na Babalik,This Band,94967,https://open.spotify.com/track/5S4T2Pdr8qhetF3UhkwuMj,2019-04-01
32,comethru,Jeremy Zucker,94109,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-04-01
33,Undecided,Chris Brown,93860,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-04-01
34,Please Me,Cardi B,93246,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019-04-01
35,Beautiful (feat. Camila Cabello),Bazzi,92411,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-04-01
36,Girls Like You (feat. Cardi B),Maroon 5,87717,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-04-01
37,Who Do You Love,The Chainsmokers,86665,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-04-01
38,Here With Me,Marshmello,86136,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-04-01
39,Sweet but Psycho,Ava Max,78829,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-04-01
40,Thick And Thin,LANY,73948,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2019-04-01
41,"Kapit - From ""Alone / Together""",Armi Millare,71776,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr,2019-04-01
42,Weak,Khel Pangilinan,71694,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-04-01
43,'Di Na Muli,Janine Tenoso,70960,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-04-01
44,My Bad,Khalid,70602,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,2019-04-01
45,I Like Me Better,Lauv,70295,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-04-01
46,Tagpuan,Moira Dela Torre,69901,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-04-01
47,Mundo,IV Of Spades,69774,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-04-01
48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,67023,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-04-01
49,"Pangako - Recorded at Kodama Studios, Philippines",Silent Sanctuary,66291,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk,2019-04-01
50,Dalaga (Stripped),ALLMO$T,65794,https://open.spotify.com/track/6gXaPCP95gh1hmjecbw4po,2019-04-01
51,달라달라 (DALLA DALLA),ITZY,64251,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT,2019-04-01
52,Nobody Knows,Russ,58280,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-04-01
53,Bagay Tayo,ALLMO$T,57735,https://open.spotify.com/track/3u9tIlAnygQGNJ5VuSvTfi,2019-04-01
54,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,56726,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019-04-01
55,Thru These Tears,LANY,56071,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-04-01
56,Pasensya Ka Na,Silent Sanctuary,52672,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-04-01
57,wish you were gay,Billie Eilish,52128,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-04-01
58,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",Moira Dela Torre,51472,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac,2019-04-01
59,Say You Won't Let Go,James Arthur,49919,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-04-01
60,Kung Wala Ka,Hale,49441,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-04-01
61,Sandali,Because,47636,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I,2019-04-01
62,Sa Susunod Na Lang,PDL,47570,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-04-01
63,Tadhana,Up Dharma Down,47050,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2019-04-01
64,IDGAF,Dua Lipa,46927,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-04-01
65,Dahan,December Avenue,46898,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-04-01
66,Big Plans,Why Don't We,46632,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-04-01
67,Too Good At Goodbyes,Sam Smith,45846,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-04-01
68,Migraine,Moonstar88,44529,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2019-04-01
69,This Feeling,The Chainsmokers,44322,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-04-01
70,Nadarang,Shanti Dope,43863,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2019-04-01
71,Filipina Girl,Billy Crawford,43661,https://open.spotify.com/track/66ZVMnlIAvGM6NIZJ3xweN,2019-04-01
72,Eastside (with Halsey & Khalid),benny blanco,43512,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-04-01
73,Bakit Ba Ikaw,Michael Pangilinan,43291,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s,2019-04-01
74,Wow.,Post Malone,42775,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-04-01
75,Ex,Callalily,42514,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo,2019-04-01
76,SOLO,JENNIE,41648,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-04-01
77,Shallow,Lady Gaga,41291,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-04-01
78,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines",IV Of Spades,41277,https://open.spotify.com/track/0BEpSEV02FM1N5gcw2fsJC,2019-04-01
79,You Are The Reason,Calum Scott,41034,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2019-04-01
80,Ang Huling El Bimbo,Eraserheads,40661,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r,2019-04-01
81,Let Me Down Slowly,Alec Benjamin,40378,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-04-01
82,Saturday Nights,Khalid,40008,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-04-01
83,I Don't Wanna Love You Anymore,LANY,39967,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2019-04-01
84,The Middle,Zedd,39810,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-04-01
85,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,39580,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh,2019-04-01
86,Tell Me Where It Hurts,MYMP,39496,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2019-04-01
87,Oks Lang,John Roa,39047,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2019-04-01
88,Leaves,Ben&Ben,37891,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2019-04-01
89,Better,Khalid,37356,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-04-01
90,DDU-DU DDU-DU,BLACKPINK,37310,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,2019-04-01
91,Magbalik,Callalily,37134,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,2019-04-01
92,Don't Call Me Up,Mabel,36641,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-04-01
93,There's No Way (feat. Julia Michaels),Lauv,36341,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,2019-04-01
94,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,36213,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-04-01
95,Midnight Sky,Unique Salonga,35888,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL,2019-04-01
96,With a Smile,South Border,35025,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi,2019-04-01
97,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,35003,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-04-01
98,Perfect,Ed Sheeran,34497,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-04-01
99,Rewrite The Stars,Zac Efron,33895,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2019-04-01
100,Happier,Ed Sheeran,33530,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2019-04-01
101,Dalaga,Avery,33311,https://open.spotify.com/track/7fYADAhrv4f2qUluhOizkw,2019-04-01
102,bury a friend,Billie Eilish,33068,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-04-01
103,So Am I,Ava Max,32940,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-04-01
104,Lost In Japan,Shawn Mendes,32746,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019-04-01
105,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,December Avenue,32505,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb,2019-04-01
106,Maikee's Letters,Just Hush,32141,https://open.spotify.com/track/0aEX0skifH9CAc8HXxShqk,2019-04-01
107,Kiss and Make Up,Dua Lipa,31977,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-04-01
108,Akala,Marione,31962,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj,2019-04-01
109,The Day You Said Goodnight,Hale,31886,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3,2019-04-01
110,Lucky,Jason Mraz,31413,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6,2019-04-01
111,Ngayong Gabi,Al James,31322,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH,2019-04-01
112,Love Shot,EXO,31227,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ,2019-04-01
113,Sila,SUD,31166,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2019-04-01
114,Hiling,Mark Carpio,31126,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2019-04-01
115,On My Way,Alan Walker,31096,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019-04-01
116,Be Alright,Dean Lewis,31076,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019-04-01
117,Super Far,LANY,30643,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta,2019-04-01
118,Dating Tayo,TJ Monterde,30460,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0,2019-04-01
119,Shape of My Heart,Backstreet Boys,30444,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D,2019-04-01
120,when the party's over,Billie Eilish,30100,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-04-01
121,Self,Khalid,29865,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,2019-04-01
122,As If It's Your Last,BLACKPINK,29864,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2019-04-01
123,no tears left to cry,Ariana Grande,29790,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019-04-01
124,Your Song,Parokya Ni Edgar,29693,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2019-04-01
125,Sundo,Imago,29578,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA,2019-04-01
126,I'm Yours,Jason Mraz,29538,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2019-04-01
127,Kills You Slowly,The Chainsmokers,29504,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,2019-04-01
128,Photograph,Ed Sheeran,29496,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-04-01
129,She Will Be Loved - Radio Mix,Maroon 5,28872,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,2019-04-01
130,This I Promise You,*NSYNC,28800,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh,2019-04-01
131,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",Moira Dela Torre,28690,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT,2019-04-01
132,CROWN,TOMORROW X TOGETHER,28522,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26,2019-04-01
133,Better Now,Post Malone,28513,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-04-01
134,ILYSB,LANY,28450,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA,2019-04-01
135,Nandyan Agad Ako,Ex Battalion,28344,https://open.spotify.com/track/2SuTg9SbfgvHOqhZonuu1j,2019-04-01
136,Pa-umaga,Al James,28144,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN,2019-04-01
137,Psycho (feat. Ty Dolla $ign),Post Malone,28049,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-04-01
138,ILYSB - STRIPPED,LANY,27985,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H,2019-04-01
139,all the good girls go to hell,Billie Eilish,27894,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019-04-01
140,Starving,Hailee Steinfeld,27818,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2019-04-01
141,Someday,Nina,27661,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT,2019-04-01
142,You And Me,Lifehouse,27648,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,2019-04-01
143,Happiness,Rex Orange County,27599,https://open.spotify.com/track/2rXVtoLBHuXcNB5DVfIc9p,2019-04-01
144,Last Hurrah,Bebe Rexha,27590,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,2019-04-01
145,The Bones,Maren Morris,27333,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019-04-01
146,Closer,The Chainsmokers,27291,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-04-01
147,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,26987,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019-04-01
148,Stickwitu,The Pussycat Dolls,26983,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l,2019-04-01
149,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,26725,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov,2019-04-01
150,Old Town Road,Lil Nas X,26583,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-04-01
151,Tagu-Taguan,Moira Dela Torre,26541,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e,2019-04-01
152,A Thousand Years,Christina Perri,26490,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,2019-04-01
153,Capital Letters,Hailee Steinfeld,26484,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730,2019-04-01
154,No New Friends,Sia,26183,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,2019-04-01
