artist_id,artist_name,total_followers,genres,popularity
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,188395,"['classic opm', 'opm', 'pinoy rock', 'soft rock']",51
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,5045544,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop']",80
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,3422,[],26
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,4164973,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",78
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,133315,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",53
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,76596,"['europop', 'new wave pop', 'rock-and-roll', 'rockabilly']",52
293zczrfYafIItmnmM3coR,Chuck Berry,1094416,"['blues rock', 'classic rock', 'folk rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",66
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,396099,"['opm', 'pinoy hip hop', 'pinoy r&b']",61
72nLe76yBFSlP6VBzME358,SHAUN,140366,['k-pop'],64
3KwmxIhSe9UTSEF37kwngR,SHAED,99339,"['electropop', 'pop']",73
0iqkVK6sTXi7DZWWOeKy8Q,PDL,74555,"['opm', 'pinoy r&b']",59
5KnoVkIUGmK0PiDKMjz2LM,Feder,145302,"['new french touch', 'tropical house']",58
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,45152,['brazilian gospel'],31
6ioOEWNNGK40H8xrGj6XPW,XYLØ,179046,"['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul']",60
01pKrlgPJhm5dB4lneYAqS,Sigma,234731,"['dance pop', 'drum and bass', 'edm', 'house', 'pop', 'tropical house', 'uk dance']",68
1z7b1Pr1rSlvWRzsW3HOrS,Russ,3267408,"['hawaiian hip hop', 'pop', 'pop rap', 'rap']",83
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,384415,"['piano rock', 'viral pop']",73
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,4356685,"['melodic rap', 'pop rap', 'rap', 'trap']",89
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,318299,"['destroy techno', 'electro house']",68
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,3355280,"['alternative r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",82
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,3083096,"['pop', 'uk pop']",89
4sTQVOfp9vEMCemLw50sbu,Galantis,2913666,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",78
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,86956,"['classic opm', 'opm']",50
2KC9Qb60EaY0kW4eH68vr3,ITZY,581488,"['k-pop', 'k-pop girl group']",75
5e4Dhzv426EvQe3aDb64jL,Shania Twain,1883557,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",72
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,793290,"['british indie rock', 'modern alternative rock', 'modern rock', 'rock']",75
7bT6URJrhJleZUfkrysELD,Armi Millare,6809,"['opm', 'pinoy indie']",43
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,1992,"['opm', 'pinoy indie']",31
43CiK1548VVp2DT95joswS,Billy Crawford,11771,"['opm', 'pinoy r&b']",43
1MIVXf74SZHmTIp4V4paH4,Mabel,692168,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",79
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,3900757,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",84
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,1247513,['k-pop'],69
0haZhu4fFKt0Ag94kZDiz2,Sofia Reyes,1415861,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",74
5qa31A9HySw3T7MKWI9bGg,FLETCHER,209352,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'uk pop']",70
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,457952,"['contemporary country', 'pop', 'texas country']",78
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,18904,"['pinoy hip hop', 'pinoy trap']",48
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,1956913,"['bedroom pop', 'indie r&b', 'pop']",81
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,2929461,"['country rap', 'lgbtq+ hip hop', 'pop rap']",81
57RB9qdhVRreynzLJ5tPkD,Avery,102,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,366898,"['k-pop', 'k-pop girl group']",70
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,529338,"['dance pop', 'europop', 'neo mellow', 'soft rock']",66
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,67019,"['opm', 'pinoy indie', 'pinoy r&b']",56
0jarApAsbmiCkYhz0590mE,Freestyle,64966,"['classic opm', 'opm', 'pinoy rock']",57
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,276266,"['alternative pop rock', 'pop']",75
70ljCILl0aVXitf3K39YvT,Join The Club,159279,"['opm', 'pinoy indie', 'pinoy rock']",52
56oDRnqbIiwx4mymNEv7dS,Lizzo,2454438,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']",82
6vCnF48qqPHgVMBEvcbgkU,CLR,29407,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",52
6gcteR920pLEynlHzjSRYd,Kiyo,61293,"['pinoy hip hop', 'pinoy indie']",58
5DuzBeOgFwViFcv00Q5PFb,WINNER,1634646,"['k-pop', 'k-pop boy group']",65
2UeuiDT17tm6ljs9D4bSMX,Agsunta,257351,"['opm', 'pinoy indie', 'pinoy rock']",52
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",4133837,"['hip hop', 'rap']",84
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,294742,['deep pop r&b'],74
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,10335,['show tunes'],58
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,194012,"['post-teen pop', 'vapor pop']",68
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,72706,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",64
50co4Is1HCEo8bhOyUWKpn,Young Thug,5054452,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",90
7cVZApDoQZpS447nHTsNqu,LEE HI,488635,"['k-pop', 'korean pop']",61
41qil2VaGbD194gaEcmmyx,Will Smith,648354,['hip hop'],71
7zYj9S9SdIunYCfSm7vzAR,SOMI,153388,['k-pop'],58
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,786214,"['canadian hip hop', 'pop']",82
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,61980,['pinoy indie'],52
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn Bartolome,144450,['opm'],42
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,56741,[],54
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,184744,"['jawaiian', 'kaneka', 'polynesian pop']",61
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,91473,['country rap'],68
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,6904,"['pinoy hip hop', 'pinoy trap']",50
0YrWkiT8pKvEu71t5Yllj7,Arvey,20575,['opm'],50
71hhKLR9oCOsHLdRIoQ5OU,King Badger,38684,"['pinoy hip hop', 'pinoy trap']",49
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,258476,['indonesian pop'],65
6USMTwO0MNDnKte5a5h0xx,Y2K,188784,['pop rap'],75
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,23659,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap']",43
4qIVPF0s71ZYW3qzhu5GkF,Kina,349076,[],79
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2074577,['melodic rap'],83
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,243685,['pinoy hip hop'],64
2NjfBq1NflQcKSeiDooVjY,Tones And I,968682,['australian pop'],87
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,926487,"['houston rap', 'pop', 'pop rap', 'trap queen']",83
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,65388,"['opm', 'pinoy r&b']",55
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,111608,['pinoy hip hop'],46
6C4irZ60X8G7UimMRQiCcg,X1,207774,['k-pop'],56
3g7vYcdDXnqnDKYFwqXBJP,SB19,49074,[],46
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,55330,"['opm', 'pinoy indie']",64
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1577073,"['contemporary country', 'pop']",81
5BHFSMEjfLVx1JwRWjAOsE,SuperM,529819,['k-pop'],62
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,71638,['opm'],58
4ofCBoyEiGSePFAG500xev,Regard,52578,['pop edm'],77
3lFMRWaEWZlfXdBig97kks,Nik Makino,92399,"['pinoy hip hop', 'pinoy trap']",61
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,322301,['pop rap'],84
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,4844932,"['emo', 'modern rock', 'pop punk']",78
4jpsw9CQS439N0B7SecMgf,Ant Saunders,48229,['pop'],72
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,74489,"['canadian contemporary r&b', 'pop']",77
7xX15v6ahAkcT14kHfB9wB,True Damage,39930,[],58
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,260190,"['hollywood', 'show tunes']",78
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,4497,['opm'],43
1SrWbIDP84JcSDr0oTBAQw,Matthaios,115852,"['opm', 'pinoy alternative rap', 'pinoy hip hop']",68
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,47340,"['hollywood', 'show tunes']",71
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,44263,"['disney', 'hollywood']",73
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,14938,"['hollywood', 'movie tunes', 'show tunes']",71
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,14587,['hollywood'],70
70kkdajctXSbqSMJbQO424,Kacey Musgraves,734874,"['contemporary country', 'country dawn', 'pop', 'texas country']",75
2SrSdSvpminqmStGELCSNd,Stormzy,1572134,"['grime', 'uk hip hop']",80
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,266049,"['alternative r&b', 'melodic rap', 'pop rap']",84
4sEykiNSzZbkFkNXTb1bVd,Hotdog,30585,"['classic opm', 'manila sound', 'opm']",42
1vVHevk2PD45epYnDi9CCc,Jack Stauber,456522,['pittsburgh indie'],71
51Blml2LZPmy7TTiAg47vQ,U2,6578331,"['irish rock', 'permanent wave', 'rock']",80
6gbGGM0E8Q1hE511psqxL0,Ray J,710702,"['pop rap', 'r&b', 'urban contemporary']",60
391oLRVmoTkumiN79HkTWu,Darlene Love,29905,"['adult standards', 'brill building pop', 'motown']",47
0XATRDCYuuGhk0oE7C0o5G,Mamamoo,1704090,"['k-pop', 'k-pop girl group']",73
790FomKkXshlbRYZFtlgla,KAROL G,9391989,"['latin', 'reggaeton']",87
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2191648,['melodic rap'],92
4r63FhuTkUYltbVAg5TQnk,DaBaby,2624668,['nc hip hop'],91
4Gso3d4CscCijv0lmajZWs,Don Toliver,411729,"['rap', 'trap']",83
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1503541,"['la indie', 'pop']",89
4vxaQs6vK54nK89J1VtLex,PUBLIC,61510,['indie rockism'],73
4LLpKhyESsyAXpc4laK94U,Mac Miller,4194221,"['hip hop', 'pittsburgh rap', 'rap']",86
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1345658,"['boy band', 'pop', 'rap']",81
2kxP07DLgs4xlWz8YHlvfh,NIKI,397339,"['indie r&b', 'indonesian r&b', 'pop']",75
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,3116997,"['adult standards', 'disco', 'mellow gold', 'soft rock']",77
3gz6bSc7rsT9g4cB7r4xac,Young Vito,586,[],13
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,4522,[],58
4XpUIb8uuNlIWVKmgKZXC0,ZICO,657106,"['k-pop', 'korean pop', 'korean r&b']",71
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,157733,['indie poptimism'],69
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,8953450,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",86
4ETSs924pXMzjIeD6E9b4u,Surfaces,332041,"['bedroom soul', 'pop']",83
060TqET6tyyfAQLXDyIDD8,Raf Davis,8158,"['pinoy hip hop', 'pinoy trap']",58
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,1639898,"['adult standards', 'mellow gold', 'soft rock']",71
6bmlMHgSheBauioMgKv2tn,Powfu,201954,[],84
3PDFGpPl4ienSn5Vwisfrh,Flow G,34657,"['pinoy hip hop', 'pinoy r&b']",64
7dxr6AabRWhsfYRyVJlErK,MC Einstein,905,[],49
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,204089,"['nz pop', 'pop']",81
3JsHnjpbhX4SnySpvpa9DK,V,206787,[],68
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,11533,['danish pop'],59
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,2366364,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",76
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,1149767,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",75
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,297270,"['melodic rap', 'pop rap', 'rap', 'trap']",85
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,111418,"['k-pop', 'korean pop', 'korean r&b']",62
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,104174,"['k-indie', 'k-pop', 'korean pop']",64
0xRXCcSX89eobfrshSVdyu,MEDUZA,232419,"['edm', 'pop house']",81
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,795,[],51
3FwNjtXQCdxpDOXmgJQGnG,Emman,5919,[],54
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,2281188,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,10666,[],70
3O5HD95HTEPgoPFOjAb7yV,DripReport,29197,['meme rap'],74
2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,10333,[],62
