position,track_name,artist,streams,URL,date
1,Señorita,Shawn Mendes,329715,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-01
2,I Don't Care (with Justin Bieber),Ed Sheeran,215160,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019-07-01
3,Beautiful People (feat. Khalid),Ed Sheeran,200605,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,2019-07-01
4,Sana,I Belong to the Zoo,166327,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-07-01
5,comethru,Jeremy Zucker,159219,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-07-01
6,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,157147,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-07-01
7,Sa Susunod Na Lang,PDL,152324,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-07-01
8,Never Really Over,Katy Perry,147398,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-07-01
9,Bagay Tayo,ALLMO$T,145416,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-07-01
10,You Need To Calm Down,Taylor Swift,140174,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-07-01
11,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,131717,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-01
12,Hindi Na Nga,This Band,131626,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-07-01
13,Kill This Love,BLACKPINK,129999,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-07-01
14,If I Can't Have You,Shawn Mendes,128681,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-07-01
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,128331,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-07-01
16,Nobody Knows,Russ,126139,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-07-01
17,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,125726,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019-07-01
18,Maybe The Night,Ben&Ben,123280,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-07-01
19,Talk (feat. Disclosure),Khalid,118381,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-07-01
20,Kahit Ayaw Mo Na,This Band,113666,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-07-01
21,Kung 'Di Rin Lang Ikaw,December Avenue,113405,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-07-01
22,Dahan,December Avenue,113382,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-07-01
23,Call You Mine,The Chainsmokers,113323,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-07-01
24,"Patawad, Paalam",Moira Dela Torre,112792,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc,2019-07-01
25,'Di Na Babalik,This Band,108569,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-07-01
26,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,105873,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-07-01
27,Bulong,December Avenue,102397,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-07-01
28,Kathang Isip,Ben&Ben,96600,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-07-01
29,Best Part (feat. Daniel Caesar),H.E.R.,95982,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-07-01
30,Pauwi Nako,PDL,95675,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-07-01
31,Missin You Crazy,Russ,92766,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-07-01
32,i'm so tired...,Lauv,91835,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-07-01
33,Pagtingin,Ben&Ben,90368,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-07-01
34,Wrong,Luh Kel,90076,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg,2019-07-01
