position,track_name,artist,streams,URL,date
1,IDGAF,Dua Lipa,196219,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-03-01
2,Mundo,IV Of Spades,167630,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-03-01
3,Hayaan Mo Sila,Ex Battalion,162129,https://open.spotify.com/track/7MrDfa1uQGVXx0JMZ2u5tN,2018-03-01
4,Rewrite The Stars,Zac Efron,153485,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-03-01
5,All The Stars (with SZA),Kendrick Lamar,147879,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-03-01
6,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,137671,https://open.spotify.com/track/0qt9ivU6UEP3YdNUiZsnYR,2018-03-01
7,The Middle,Zedd,136738,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-03-01
8,Capital Letters,Hailee Steinfeld,130834,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-03-01
9,Havana (feat. Young Thug),Camila Cabello,127622,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-03-01
10,Nadarang,Shanti Dope,125875,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-03-01
11,Tagpuan,Moira Dela Torre,125345,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-03-01
12,Finesse - Remix; feat. Cardi B,Bruno Mars,125048,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-03-01
13,Never Be the Same,Camila Cabello,122819,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-03-01
14,Too Good At Goodbyes,Sam Smith,122544,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-03-01
15,Mine,Bazzi,118779,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-03-01
16,Psycho (feat. Ty Dolla $ign),Post Malone,117268,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,2018-03-01
