Position,Track Name,Artist,Streams,URL,Date
1,Señorita,Shawn Mendes,340719,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-21
2,I Don't Care (with Justin Bieber),Ed Sheeran,218973,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-21
3,Beautiful People (feat. Khalid),Ed Sheeran,203152,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-07-21
4,comethru,Jeremy Zucker,194261,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-07-21
5,Sa Susunod Na Lang,PDL,161774,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-07-21
6,Hindi Na Nga,This Band,146445,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-07-21
7,Sana,I Belong to the Zoo,143173,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-07-21
8,Goodbyes (Feat. Young Thug),Post Malone,137211,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-07-21
9,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,136597,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-07-21
10,'Di Na Babalik,This Band,133735,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-07-21
11,Bagay Tayo,ALLMO$T,131719,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-07-21
12,Dahan,December Avenue,120079,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-07-21
13,Never Really Over,Katy Perry,118911,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-07-21
14,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,118655,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-07-21
15,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,114110,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-21
16,Pagtingin,Ben&Ben,113445,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-07-21
