Position,Track Name,Artist,Streams,URL,Date
1,Freaky Friday (feat. Chris Brown),Lil Dicky,190995,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-04-16
2,Mundo,IV Of Spades,187920,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-04-16
3,The Middle,Zedd,171271,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-04-16
4,IDGAF,Dua Lipa,170409,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-04-16
5,Nadarang,Shanti Dope,159459,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-04-16
6,Rewrite The Stars,Zac Efron,153627,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-04-16
7,Mine,Bazzi,140980,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-04-16
8,Psycho (feat. Ty Dolla $ign),Post Malone,140223,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,2018-04-16
9,FRIENDS,Marshmello,120841,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-04-16
10,Capital Letters,Hailee Steinfeld,112610,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-04-16
11,Never Be the Same,Camila Cabello,112435,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-04-16
12,Super Far,LANY,112130,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2018-04-16
13,One Kiss (with Dua Lipa),Calvin Harris,110553,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-04-16
14,Call Out My Name,The Weeknd,109923,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,2018-04-16
15,Tagpuan,Moira Dela Torre,109313,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-04-16
16,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,108868,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-04-16
17,Kathang Isip,Ben&Ben,108701,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-04-16
18,Love Lies (with Normani),Khalid,106268,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-04-16
