Position,Track Name,Artist,Streams,URL,Date
1,Kahit Ayaw Mo Na,This Band,284112,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-02-12
2,Kung 'Di Rin Lang Ikaw,December Avenue,281416,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-02-12
3,Sana,I Belong to the Zoo,251585,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-02-12
4,Buwan,juan karlos,241977,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-02-12
5,Sa Ngalan Ng Pag-Ibig,December Avenue,212962,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-02-12
6,7 rings,Ariana Grande,212594,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-12
7,Love Someone,Lukas Graham,196970,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-02-12
8,Maybe The Night,Ben&Ben,196126,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-02-12
9,"thank u, next",Ariana Grande,193637,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-12
10,Kathang Isip,Ben&Ben,188023,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-02-12
11,Hindi Na Nga,This Band,172486,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-02-12
12,Pauwi Nako,PDL,170977,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-02-12
13,Malibu Nights,LANY,168968,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-02-12
14,Bulong,December Avenue,158612,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-02-12
15,Best Part (feat. Daniel Caesar),H.E.R.,153305,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-02-12
16,Balang Araw,I Belong to the Zoo,147254,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-02-12
17,Dancing With A Stranger (with Normani),Sam Smith,145868,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-12
18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,144895,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-12
19,"break up with your girlfriend, i'm bored",Ariana Grande,140594,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-12
20,Without Me,Halsey,135184,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-12
21,Happier,Marshmello,128441,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-12
22,Kahit Di Mo Alam,December Avenue,128047,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-02-12
23,Ikaw At Ako,Moira Dela Torre,126648,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-02-12
24,2002,Anne-Marie,124856,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-02-12
25,Undecided,Chris Brown,124632,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-02-12
26,Girls Like You (feat. Cardi B),Maroon 5,120546,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-12
27,i'm so tired...,Lauv,117206,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-02-12
28,Tagpuan,Moira Dela Torre,112953,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-02-12
29,'Di Na Muli,Janine Teñoso,105322,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-02-12
30,Mundo,IV Of Spades,104351,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-02-12
31,Ex,Callalily,104283,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo,2019-02-12
32,Beautiful (feat. Camila Cabello),Bazzi,103744,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-02-12
33,Thru These Tears,LANY,100043,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-02-12
34,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,96653,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-12
35,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,95070,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019-02-12
36,Eastside (with Halsey & Khalid),benny blanco,91059,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-02-12
37,Weak,Khel Pangilinan,90422,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-02-12
38,You Are The Reason,Calum Scott,85010,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2019-02-12
39,bury a friend,Billie Eilish,82191,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-12
40,Talk,Khalid,81174,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-02-12
41,SOLO,JENNIE,79804,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-02-12
42,This Feeling,The Chainsmokers,78562,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-02-12
43,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,77479,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-02-12
44,Sweet but Psycho,Ava Max,76268,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-12
45,NASA,Ariana Grande,76227,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019-02-12
46,Missin You Crazy,Russ,75904,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-02-12
47,Better,Khalid,73685,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-02-12
48,I Don't Wanna Love You Anymore,LANY,72838,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2019-02-12
49,imagine,Ariana Grande,70958,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,2019-02-12
50,Kiss and Make Up,Dua Lipa,68747,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-02-12
51,8 Letters,Why Don't We,68592,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2019-02-12
52,I Like Me Better,Lauv,67986,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-02-12
53,needy,Ariana Grande,66639,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019-02-12
54,Who Do You Love,The Chainsmokers,65044,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-02-12
55,Wow.,Post Malone,62985,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-02-12
56,bloodline,Ariana Grande,60734,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019-02-12
57,Say You Won't Let Go,James Arthur,60636,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-02-12
58,Pasensya Ka Na,Silent Sanctuary,59071,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-02-12
59,Dulo Ng Hangganan,IV Of Spades,58099,https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j,2019-02-12
60,Kung Wala Ka,Hale,57899,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-02-12
61,bad idea,Ariana Grande,57485,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019-02-12
62,Tadhana,Up Dharma Down,57342,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2019-02-12
63,Dalaga,ALLMO$T,57262,https://open.spotify.com/track/6fWTVk29yvFEqE5VY6Gslk,2019-02-12
64,"214 - From ""Alone/Together""",JM De Guzman,55060,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2,2019-02-12
65,Too Good At Goodbyes,Sam Smith,53468,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-02-12
66,Bakit Ba Ikaw,Michael Pangilinan,51756,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s,2019-02-12
67,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,51262,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-02-12
68,Migraine,Moonstar88,51179,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2019-02-12
69,Saturday Nights,Khalid,50623,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-02-12
70,IDGAF,Dua Lipa,50368,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-02-12
71,Leaves,Ben&Ben,49850,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2019-02-12
72,Oks Lang,John Roa,49435,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2019-02-12
73,Anino,Up Dharma Down,49200,https://open.spotify.com/track/4KmkG7fVe8bNBUpCbKCdJQ,2019-02-12
74,fake smile,Ariana Grande,48634,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,2019-02-12
75,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,December Avenue,48353,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb,2019-02-12
76,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,47490,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh,2019-02-12
77,ghostin,Ariana Grande,47406,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,2019-02-12
78,Nights Like This (feat. Ty Dolla $ign),Kehlani,46883,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,2019-02-12
79,Midnight Sky,Unique Salonga,46602,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL,2019-02-12
80,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,46206,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3,2019-02-12
81,The Middle,Zedd,45942,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-02-12
82,Ours,Ben&Ben,45728,https://open.spotify.com/track/2Bb9MjP3gY9oaUXXJLFDVi,2019-02-12
83,Big Plans,Why Don't We,45317,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-02-12
84,Shallow,Lady Gaga,45284,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-02-12
85,Akala,Marione,45182,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj,2019-02-12
86,Magbalik,Callalily,44719,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,2019-02-12
87,Narcissist,No Rome,44591,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,2019-02-12
88,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,44536,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l,2019-02-12
89,With a Smile (feat. Kelly Badon),South Border,44469,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi,2019-02-12
90,Sandali,Because,43851,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I,2019-02-12
91,Tell Me Where It Hurts,MYMP,43508,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2019-02-12
92,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",Moira Dela Torre,43007,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac,2019-02-12
93,DDU-DU DDU-DU,BLACKPINK,42604,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,2019-02-12
94,Thick And Thin,LANY,42555,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2019-02-12
95,Rewrite The Stars,Zac Efron,42450,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2019-02-12
96,Ang Huling El Bimbo,Eraserheads,42345,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r,2019-02-12
97,Perfect,Ed Sheeran,40701,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-02-12
98,Happier,Ed Sheeran,40639,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2019-02-12
