Position,Track Name,Artist,Streams,URL,Date
1,How You Like That,BLACKPINK,379780,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-07-02
2,Marikit,Juan Caoile,261264,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-07-02
3,Savage Love (Laxed - Siren Beat),Jawsh 685,221937,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-07-02
4,Beautiful Scars,Maximillian,195934,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-07-02
5,Stuck with U (with Justin Bieber),Ariana Grande,166004,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-07-02
6,Teka Lang,Emman,155927,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-07-02
7,Malayo Ka Man,Jr Crown,154493,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-07-02
8,Chinita Girl,Lil Vinceyy,151598,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-07-02
9,Intentions (feat. Quavo),Justin Bieber,146166,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-07-02
10,KLWKN,Music Hero,136306,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-07-02
11,Mariposa,Peach Tree Rascals,134379,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-07-02
12,Imahe,Magnus Haven,133271,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-07-02
13,Rain On Me (with Ariana Grande),Lady Gaga,131611,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-07-02
14,Supalonely,BENEE,130248,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-07-02
15,Don't Start Now,Dua Lipa,125335,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-07-02
16,Someone You Loved,Lewis Capaldi,123022,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-07-02
17,ily (i love you baby) (feat. Emilee),Surf Mesa,113389,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-07-02
18,death bed (coffee for your head),Powfu,113040,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-07-02
19,Binibini,Matthaios,112744,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-07-02
20,ROCKSTAR (feat. Roddy Ricch),DaBaby,112373,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-07-02
21,Sunday Best,Surfaces,111839,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-07-02
22,Sour Candy (with BLACKPINK),Lady Gaga,107575,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,2020-07-02
23,Sa Susunod na Habang Buhay,Ben&Ben,106837,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-07-02
24,Savage Remix (feat. Beyoncé),Megan Thee Stallion,106038,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020-07-02
25,Lifetime,Ben&Ben,100275,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-07-02
26,Toosie Slide,Drake,96658,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-07-02
27,Before You Go,Lewis Capaldi,95727,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-07-02
28,Araw-Araw Love,Flow G,95125,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-07-02
29,Watermelon Sugar,Harry Styles,93738,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-07-02
30,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,92521,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ,2020-07-02
31,Break My Heart,Dua Lipa,88102,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-07-02
32,Vibe With Me,Matthaios,87496,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-07-02
33,Like That (feat. Gucci Mane),Doja Cat,87282,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-07-02
34,Be Kind (with Halsey),Marshmello,87159,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020-07-02
35,Kathang Isip,Ben&Ben,85340,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-07-02
36,Lose Somebody,Kygo,84595,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,2020-07-02
37,Dance Monkey,Tones And I,83398,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-07-02
38,good guys,LANY,83293,https://open.spotify.com/track/3c7peg169veVaJRzlbCaKw,2020-07-02
39,MORE & MORE,TWICE,83121,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,2020-07-02
40,Make You Mine,PUBLIC,82018,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020-07-02
41,Titig,MC Einstein,79410,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-07-02
42,Maybe The Night,Ben&Ben,79384,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-07-02
43,Say So,Doja Cat,78544,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-07-02
44,Pagtingin,Ben&Ben,77500,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-07-02
45,If the World Was Ending - feat. Julia Michaels,JP Saxe,77457,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-07-02
46,Psycho,Red Velvet,77136,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-07-02
47,Memories,Maroon 5,75350,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-07-02
48,"10,000 Hours (with Justin Bieber)",Dan + Shay,73878,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-07-02
49,Make It With You,Ben&Ben,70431,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-07-02
50,Nakikinig Ka Ba Sa Akin,Ben&Ben,68058,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-07-02
51,no song without you,HONNE,65420,https://open.spotify.com/track/3KKUf8F2hktFscLgbH4YwR,2020-07-02
52,Love Somebody,Lauv,62305,https://open.spotify.com/track/50wetCP0Nsx5sIaFHCYlCe,2020-07-02
53,Pangga,Matthaios,60589,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-07-02
54,Sana,I Belong to the Zoo,57021,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-07-02
55,Higa,Arthur Nery,56824,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-07-02
56,Daisies,Katy Perry,55526,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,2020-07-02
57,Circles,Post Malone,55120,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-07-02
58,Blinding Lights,The Weeknd,54261,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-07-02
59,Hindi Tayo Pwede,The Juans,54212,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-07-02
60,Leaves,Ben&Ben,52363,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-07-02
61,Araw-Araw,Ben&Ben,52326,https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm,2020-07-02
62,Stay Gold,BTS,52110,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,2020-07-02
63,Kill This Love,BLACKPINK,51928,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2020-07-02
64,Your Song,Parokya Ni Edgar,51557,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2020-07-02
65,Kung 'Di Rin Lang Ikaw,December Avenue,51146,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-07-02
66,comethru (bonus track),Jeremy Zucker,48819,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m,2020-07-02
67,I Like Me Better,Lauv,47943,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-07-02
68,Say You Won't Let Go,James Arthur,47620,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-07-02
69,Just Friends,Audrey Mika,47241,https://open.spotify.com/track/1NzRZ7AosK7ZDumMsZYofo,2020-07-02
70,Malayo,Ace Banzuelo,47083,https://open.spotify.com/track/55XlSI5d8hMVoNjVkpQpT7,2020-07-02
