Position,Track Name,Artist,Streams,URL,Date
1,Kung 'Di Rin Lang Ikaw,December Avenue,277169,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-24
2,Kahit Ayaw Mo Na,This Band,267184,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-24
3,Sana,I Belong to the Zoo,253596,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-24
4,Buwan,juan karlos,236635,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-24
5,Sa Ngalan Ng Pag-Ibig,December Avenue,216043,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-24
6,"thank u, next",Ariana Grande,212006,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-24
7,Kathang Isip,Ben&Ben,202042,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-24
8,Love Someone,Lukas Graham,201104,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-24
9,Maybe The Night,Ben&Ben,185964,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-24
10,Bulong,December Avenue,172004,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-01-24
11,7 rings,Ariana Grande,170863,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019-01-24
12,Malibu Nights,LANY,169475,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-24
13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,157948,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-24
14,Hindi Na Nga,This Band,147888,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-01-24
15,Happier,Marshmello,139607,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-24
16,2002,Anne-Marie,133358,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-01-24
17,Without Me,Halsey,132538,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-24
18,Mundo,IV Of Spades,129924,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-01-24
