Position,Track Name,Artist,Streams,URL,Date
1,Maybe The Night,Ben&Ben,260523,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2018-10-07
2,Kung 'Di Rin Lang Ikaw,December Avenue,247873,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-10-07
3,Thru These Tears,LANY,210871,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2018-10-07
4,Malibu Nights,LANY,199108,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2018-10-07
5,Kathang Isip,Ben&Ben,184199,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-10-07
6,Sa Ngalan Ng Pag-Ibig,December Avenue,181789,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-10-07
7,I Don't Wanna Love You Anymore,LANY,171795,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2018-10-07
8,Happier,Marshmello,162410,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-10-07
9,Thick And Thin,LANY,158762,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2018-10-07
10,Sana,I Belong to the Zoo,158721,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2018-10-07
11,Beautiful (feat. Camila Cabello),Bazzi,142507,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-10-07
12,Mundo,IV Of Spades,128232,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-10-07
13,Love Someone,Lukas Graham,128216,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ,2018-10-07
14,'Di Na Muli,Janine Teñoso,124462,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-10-07
15,2002,Anne-Marie,120129,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-10-07
16,If You See Her,LANY,115998,https://open.spotify.com/track/3coUcc0CDAHz2QwdP7Pee8,2018-10-07
17,Buwan,juan karlos,115328,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2018-10-07
