Position,Track Name,Artist,Streams,URL,Date
1,Memories,Maroon 5,270011,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-10-08
2,Zebbiana,Skusta Clee,233188,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL,2019-10-08
3,Pagtingin,Ben&Ben,223955,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-10-08
4,Ikaw At Ako,Moira Dela Torre,191455,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-10-08
5,Señorita,Shawn Mendes,190354,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-10-08
6,Sa Susunod Na Lang,PDL,172473,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-10-08
7,"10,000 Hours (with Justin Bieber)",Dan + Shay,168701,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-10-08
8,Beautiful People (feat. Khalid),Ed Sheeran,167465,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-10-08
9,Kung 'Di Rin Lang Ikaw,December Avenue,166772,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-10-08
10,Circles,Post Malone,156365,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-10-08
11,How Do You Sleep?,Sam Smith,143122,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-10-08
12,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,142546,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-10-08
13,comethru,Jeremy Zucker,142351,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-10-08
14,Hindi Tayo Pwede,The Juans,134306,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2019-10-08
15,I Don't Care (with Justin Bieber),Ed Sheeran,129185,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-10-08
16,I.F.L.Y.,Bazzi,129101,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-10-08
17,Lover,Taylor Swift,123287,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-10-08
18,Feel Special,TWICE,121145,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,2019-10-08
19,Kathang Isip,Ben&Ben,120158,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-10-08
20,Goodbyes (Feat. Young Thug),Post Malone,116626,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-10-08
21,Hindi Na Nga,This Band,115860,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-10-08
22,Dahan,December Avenue,113896,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-10-08
23,Someone You Loved,Lewis Capaldi,112909,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-10-08
24,Sana,I Belong to the Zoo,111993,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-10-08
25,"fuck, i'm lonely",Lauv,111950,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-10-08
26,Sanctuary,Joji,111508,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-10-08
27,Nobody Knows,Russ,106969,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-10-08
28,It's You,Ali Gatie,106584,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-10-08
29,Maybe The Night,Ben&Ben,101904,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-10-08
30,Bagay Tayo,ALLMO$T,101314,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-10-08
31,"Patawad, Paalam",Moira Dela Torre,96697,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc,2019-10-08
32,Balang Araw,I Belong to the Zoo,95588,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-10-08
33,Paalam,Moira Dela Torre,94712,https://open.spotify.com/track/22AZDYG6qrjMFg0ceeL9X6,2019-10-08
34,Sa Ngalan Ng Pag-Ibig,December Avenue,92607,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-10-08
35,Dalaga,Arvey,92515,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr,2019-10-08
36,Feelings,Lauv,92234,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ,2019-10-08
37,'Di Na Babalik,This Band,90765,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-10-08
38,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,90454,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,2019-10-08
39,Liar,Camila Cabello,86142,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019-10-08
40,Cruel Summer,Taylor Swift,80921,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-10-08
