Position,Track Name,Artist,Streams,URL,Date
1,Hayaan Mo Sila,Ex Battalion,240962,https://open.spotify.com/track/7MrDfa1uQGVXx0JMZ2u5tN,2018-02-03
2,IDGAF,Dua Lipa,186028,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-02-03
3,Havana (feat. Young Thug),Camila Cabello,173706,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-02-03
4,Perfect,Ed Sheeran,142882,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-02-03
5,Finesse - Remix; feat. Cardi B,Bruno Mars,141763,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-02-03
6,Never Be the Same,Camila Cabello,133109,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-02-03
7,Too Good At Goodbyes,Sam Smith,130880,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-02-03
8,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,128630,https://open.spotify.com/track/0qt9ivU6UEP3YdNUiZsnYR,2018-02-03
9,What Lovers Do (feat. SZA),Maroon 5,124886,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-02-03
10,Super Far,LANY,120166,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2018-02-03
11,New Rules,Dua Lipa,115559,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-02-03
12,I Like Me Better,Lauv,114612,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-02-03
13,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,109893,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-02-03
14,Titibo-Tibo,Moira Dela Torre,109280,https://open.spotify.com/track/42nrX5b8ZUYRcw2puNY8tb,2018-02-03
15,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,109063,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-02-03
16,Young Dumb & Broke,Khalid,107597,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-02-03
17,Wolves,Selena Gomez,104005,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-02-03
18,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,103803,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2018-02-03
19,The Middle,Zedd,103675,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-02-03
20,Rewrite The Stars,Zac Efron,91991,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-02-03
21,All The Stars (with SZA),Kendrick Lamar,88376,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-02-03
22,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,83696,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2018-02-03
23,Let You Down,NF,81175,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-03
24,Capital Letters,Hailee Steinfeld,80211,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-02-03
25,"Sundo - From ""The Good Son""",Moira Dela Torre,79113,https://open.spotify.com/track/1WtpRQUvbyZAoEchymInA9,2018-02-03
26,River (feat. Ed Sheeran),Eminem,78220,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-02-03
27,God's Plan,Drake,77557,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-02-03
28,I Miss You (feat. Julia Michaels),Clean Bandit,74841,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-02-03
29,How Long,Charlie Puth,72341,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-02-03
30,Mama,Jonas Blue,71494,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2018-02-03
31,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,71445,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2018-02-03
32,Dahil Sa'Yo,Inigo Pascual,70123,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2018-02-03
33,Thunder,Imagine Dragons,68950,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-02-03
34,Why Can't It Be,Kaye Cal,68865,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2018-02-03
35,Say You Won't Let Go,James Arthur,67878,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-02-03
36,Paris in the Rain,Lauv,67539,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP,2018-02-03
37,Strip That Down,Liam Payne,64801,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-02-03
38,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,63742,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-02-03
39,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,63599,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2018-02-03
40,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,63109,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-02-03
41,Don't Know What To Do (Don't Know What To Say),Mark Carpio,61562,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt,2018-02-03
42,Symphony (feat. Zara Larsson),Clean Bandit,60773,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2018-02-03
43,Tagpuan,Moira Dela Torre,60079,https://open.spotify.com/track/4uyp73pmsVkogpZfKSLdyh,2018-02-03
44,Sick Boy,The Chainsmokers,59972,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-02-03
45,Sorry Not Sorry,Demi Lovato,58774,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-02-03
46,Nadarang,Shanti Dope,58080,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-02-03
47,Slow Hands,Niall Horan,58029,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2018-02-03
48,A Different Way (with Lauv),DJ Snake,56409,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2018-02-03
49,New,Daya,56106,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2018-02-03
50,Tadhana,Up Dharma Down,56105,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-02-03
51,Pasensya Ka Na,Silent Sanctuary,56055,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2018-02-03
52,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,55291,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2018-02-03
53,ILYSB,LANY,51977,https://open.spotify.com/track/0dPBlz8N0veeceejtuvpPz,2018-02-03
54,This Is Me,Keala Settle,51217,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-02-03
55,Shape of You,Ed Sheeran,50655,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-02-03
56,Fresh Eyes,Andy Grammer,47972,https://open.spotify.com/track/5NDUXbMwcnTQp66tI2zcdR,2018-02-03
57,Naked,James Arthur,47729,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2018-02-03
58,Migraine,Moonstar88,46103,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-02-03
59,Dive,Ed Sheeran,45841,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2018-02-03
60,Photograph,Ed Sheeran,45564,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-02-03
61,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,45563,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-02-03
62,Di Makatulog,SUD,44922,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2018-02-03
63,I Fall Apart,Post Malone,44693,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-02-03
64,Stargazing,Kygo,44562,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2018-02-03
65,ILYSB - STRIPPED,LANY,43910,https://open.spotify.com/track/7j4IOedQQtMpSHEvyXZsHI,2018-02-03
66,Your Love - Dolce Amore Teleserye Theme,Juris,43334,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2018-02-03
67,There for You,Martin Garrix,43104,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2018-02-03
68,It's Gotta Be You,Isaiah Firebrace,42571,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2018-02-03
69,Malayo Na Tayo,Silent Sanctuary,41879,https://open.spotify.com/track/1JhRlvSiWkOk8tlUj43ahm,2018-02-03
70,Mau,Shanti Dope,41655,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-02-03
71,Location,Khalid,41512,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-02-03
72,Kathang Isip,Ben&Ben,41234,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-02-03
73,The Scientist,Coldplay,40405,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2018-02-03
74,My My My!,Troye Sivan,40108,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-02-03
75,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,39865,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018-02-03
76,Hiling,Mark Carpio,39856,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2018-02-03
77,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",The Juans,39632,https://open.spotify.com/track/6VCrPY3rpckaEU8KXBITVJ,2018-02-03
78,rockstar,Post Malone,39458,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-02-03
79,Versace on the Floor,Bruno Mars,38942,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2018-02-03
80,Him & I (with Halsey),G-Eazy,38229,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-02-03
81,Wait,Maroon 5,38132,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-02-03
82,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,37966,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-02-03
83,Hanggang Kailan,Michael Pangilinan,37921,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2018-02-03
84,Say Something (feat. Chris Stapleton),Justin Timberlake,36688,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,2018-02-03
85,That's What I Like,Bruno Mars,36449,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-02-03
86,Sila,SUD,36150,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2018-02-03
87,Mine,Bazzi,35637,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-02-03
88,Take A Bow,Rihanna,35292,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2018-02-03
89,Pray For Me (with Kendrick Lamar),The Weeknd,34965,https://open.spotify.com/track/6ZNo7Vi0TE9ul1fhKd4S1M,2018-02-03
90,All Falls Down (feat. Juliander),Alan Walker,34573,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2018-02-03
91,Sa'yo,Silent Sanctuary,34349,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2018-02-03
92,Anywhere,Rita Ora,34294,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018-02-03
93,Bad Boy,Red Velvet,34281,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,2018-02-03
94,Something Just Like This,The Chainsmokers,34104,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-02-03
95,End Game,Taylor Swift,34006,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2018-02-03
96,Tip Toe (feat. French Montana),Jason Derulo,33705,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018-02-03
97,Closer,The Chainsmokers,33312,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-02-03
