Position,Track Name,Artist,Streams,URL,Date
1,Buwan,juan karlos,337523,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2018-11-01
2,Malibu Nights,LANY,253288,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2018-11-01
3,Kung 'Di Rin Lang Ikaw,December Avenue,248574,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-11-01
4,Sana,I Belong to the Zoo,220855,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2018-11-01
5,Maybe The Night,Ben&Ben,209414,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2018-11-01
6,Sa Ngalan Ng Pag-Ibig,December Avenue,177921,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-11-01
7,Kathang Isip,Ben&Ben,165276,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-11-01
8,Love Someone,Lukas Graham,161778,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2018-11-01
9,Happier,Marshmello,157630,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-01
10,Thru These Tears,LANY,153593,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2018-11-01
11,Kiss and Make Up,Dua Lipa,149789,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2018-11-01
12,2002,Anne-Marie,149463,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-11-01
13,Mundo,IV Of Spades,128952,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-11-01
14,Girls Like You (feat. Cardi B),Maroon 5,124145,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-11-01
15,Weak,Khel Pangilinan,123829,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2018-11-01
16,Beautiful (feat. Camila Cabello),Bazzi,120700,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-11-01
17,'Di Na Muli,Janine Teñoso,107653,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-11-01
