Position,Track Name,Artist,Streams,URL,Date
1,Freaky Friday (feat. Chris Brown),Lil Dicky,169654,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-05-05
2,Mundo,IV Of Spades,160224,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-05-05
3,Nadarang,Shanti Dope,156062,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-05-05
4,The Middle,Zedd,151942,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-05-05
5,Tagpuan,Moira Dela Torre,140174,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-05-05
6,IDGAF,Dua Lipa,136998,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-05-05
7,Psycho (feat. Ty Dolla $ign),Post Malone,128358,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-05-05
8,no tears left to cry,Ariana Grande,122989,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-05-05
9,Rewrite The Stars,Zac Efron,115511,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-05-05
10,FRIENDS,Marshmello,112491,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-05-05
11,Mine,Bazzi,109355,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-05-05
12,Let Me,ZAYN,106600,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-05-05
13,BBoom BBoom,MOMOLAND,105013,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2018-05-05
14,One Kiss (with Dua Lipa),Calvin Harris,102082,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-05-05
15,Better Now,Post Malone,98922,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-05-05
16,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,98796,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-05-05
17,Kathang Isip,Ben&Ben,97178,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-05-05
18,Love Lies (with Normani),Khalid,93431,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-05-05
19,Playinwitme (feat. Kehlani),KYLE,88201,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz,2018-05-05
20,Capital Letters,Hailee Steinfeld,84632,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-05-05
21,Super Far,LANY,83659,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2018-05-05
22,Havana (feat. Young Thug),Camila Cabello,81173,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-05-05
23,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,79329,https://open.spotify.com/track/0qt9ivU6UEP3YdNUiZsnYR,2018-05-05
24,Too Good At Goodbyes,Sam Smith,78929,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-05-05
25,Torete,Moira Dela Torre,78907,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y,2018-05-05
26,Hayaan Mo Sila,Ex Battalion,76036,https://open.spotify.com/track/7MrDfa1uQGVXx0JMZ2u5tN,2018-05-05
27,Delicate,Taylor Swift,75721,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,2018-05-05
28,Finesse - Remix; feat. Cardi B,Bruno Mars,74833,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-05-05
29,Alien,Sabrina Carpenter,74816,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP,2018-05-05
