Position,Track Name,Artist,Streams,URL,Date
1,Intentions (feat. Quavo),Justin Bieber,248286,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-03-18
2,Don't Start Now,Dua Lipa,204168,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020-03-18
3,Imahe,Magnus Haven,202223,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-03-18
4,Make It With You,Ben&Ben,190474,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-03-18
5,Pagtingin,Ben&Ben,167760,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-03-18
6,death bed (coffee for your head),Powfu,162972,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-03-18
7,Sunday Best,Surfaces,161483,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-03-18
8,Someone You Loved,Lewis Capaldi,158903,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-03-18
9,Sa Susunod na Habang Buhay,Ben&Ben,157091,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-03-18
10,Circles,Post Malone,148941,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-03-18
11,"10,000 Hours (with Justin Bieber)",Dan + Shay,148214,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-03-18
12,Hindi Tayo Pwede,The Juans,142294,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-03-18
13,Yummy,Justin Bieber,140863,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020-03-18
14,Memories,Maroon 5,139585,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-03-18
15,Masyado Pang Maaga,Ben&Ben,129988,https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t,2020-03-18
16,ROXANNE,Arizona Zervas,129048,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-03-18
17,Say So,Doja Cat,129007,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-03-18
