Position,Track Name,Artist,Streams,URL,Date
1,Intentions (feat. Quavo),Justin Bieber,206730,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-04-13
2,Don't Start Now,Dua Lipa,184387,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-04-13
3,death bed (coffee for your head),Powfu,169808,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-13
4,Sunday Best,Surfaces,166197,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-04-13
5,Like That (feat. Gucci Mane),Doja Cat,141908,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-04-13
6,Dance Monkey,Tones And I,140484,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-04-13
7,Imahe,Magnus Haven,140453,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-04-13
8,Teka Lang,Emman,137094,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-04-13
9,Someone You Loved,Lewis Capaldi,134687,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-04-13
10,Toosie Slide,Drake,133110,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,2020-04-13
11,Make It With You,Ben&Ben,132119,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-04-13
12,Pagtingin,Ben&Ben,128666,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-04-13
13,"10,000 Hours (with Justin Bieber)",Dan + Shay,127497,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-04-13
14,Sa Susunod na Habang Buhay,Ben&Ben,125854,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-04-13
15,Say So,Doja Cat,124580,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-04-13
16,Supalonely,BENEE,120967,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-13
17,Hindi Tayo Pwede,The Juans,113102,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-04-13
18,Falling,Trevor Daniel,110997,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020-04-13
19,Circles,Post Malone,110949,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-04-13
