Position,Track Name,Artist,Streams,URL,Date
1,Lifetime,Ben&Ben,345284,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-06-04
2,Marikit,Juan Caoile,218262,https://open.spotify.com/track/0yRXPoZx4gkGUYDqNwEGOM,2020-06-04
3,Rain On Me (with Ariana Grande),Lady Gaga,183108,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-06-04
4,Teka Lang,Emman,162953,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-06-04
5,Sour Candy (with BLACKPINK),Lady Gaga,162627,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,2020-06-04
6,MORE & MORE,TWICE,160933,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,2020-06-04
7,Stuck with U (with Justin Bieber),Ariana Grande,159234,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-06-04
8,Beautiful Scars,Maximillian,156957,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-06-04
9,Intentions (feat. Quavo),Justin Bieber,156278,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-06-04
10,Don't Start Now,Dua Lipa,141297,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-06-04
11,Imahe,Magnus Haven,137332,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-06-04
12,Supalonely,BENEE,134166,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-06-04
13,Sa Susunod na Habang Buhay,Ben&Ben,133405,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-06-04
14,Malayo Ka Man,Jr Crown,126724,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-06-04
15,Someone You Loved,Lewis Capaldi,120890,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-06-04
16,Sunday Best,Surfaces,120629,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-06-04
17,death bed (coffee for your head),Powfu,118091,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-06-04
18,Make It With You,Ben&Ben,117555,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-06-04
19,Binibini,Matthaios,108585,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-06-04
20,Toosie Slide,Drake,99756,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-06-04
21,Like That (feat. Gucci Mane),Doja Cat,99634,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-06-04
22,Pagtingin,Ben&Ben,99289,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-06-04
23,Kathang Isip,Ben&Ben,98818,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-06-04
24,Circles,Post Malone,97985,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-06-04
25,Savage Remix (feat. Beyoncé),Megan Thee Stallion,97665,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020-06-04
26,Vibe With Me,Matthaios,96272,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-06-04
27,Break My Heart,Dua Lipa,96269,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-06-04
28,Make You Mine,PUBLIC,89701,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020-06-04
29,ily (i love you baby) (feat. Emilee),Surf Mesa,88121,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-06-04
30,Araw-Araw Love,Flow G,86831,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-06-04
31,Be Kind (with Halsey),Marshmello,86138,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020-06-04
32,Maybe The Night,Ben&Ben,85881,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-06-04
33,eight(Prod.&Feat. SUGA of BTS),IU,85823,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,2020-06-04
34,ROCKSTAR (feat. Roddy Ricch),DaBaby,84764,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-06-04
35,"10,000 Hours (with Justin Bieber)",Dan + Shay,83825,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-06-04
36,Dance Monkey,Tones And I,82916,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-06-04
37,Memories,Maroon 5,81152,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-06-04
38,If the World Was Ending - feat. Julia Michaels,JP Saxe,80430,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-06-04
39,Blinding Lights,The Weeknd,77221,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-06-04
40,Say So (feat. Nicki Minaj),Doja Cat,75919,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,2020-06-04
41,Lose Somebody,Kygo,74266,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,2020-06-04
42,good guys,LANY,73987,https://open.spotify.com/track/3c7peg169veVaJRzlbCaKw,2020-06-04
43,Ivana,Soulstice,73241,https://open.spotify.com/track/54b8IPvheXDpro2VR2rWAS,2020-06-04
44,Titig,MC Einstein,73108,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-06-04
45,Araw-Araw,Ben&Ben,72109,https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm,2020-06-04
46,Mean It,Lauv,70761,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN,2020-06-04
47,Hindi Tayo Pwede,The Juans,69397,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-06-04
48,Sana,I Belong to the Zoo,68046,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-06-04
49,Leaves,Ben&Ben,67614,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-06-04
50,Falling,Trevor Daniel,66787,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020-06-04
51,KLWKN,Music Hero,64733,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-06-04
52,Masyado Pang Maaga,Ben&Ben,63566,https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t,2020-06-04
