Position,Track Name,Artist,Streams,URL,Date
1,In My Feelings,Drake,372059,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,2018-07-17
2,Girls Like You (feat. Cardi B),Maroon 5,211309,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-07-17
3,Mundo,IV Of Spades,159565,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-07-17
4,2002,Anne-Marie,155706,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,2018-07-17
5,'Di Na Muli,Janine Teñoso,151525,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-07-17
6,Kathang Isip,Ben&Ben,147846,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-07-17
7,Tagpuan,Moira Dela Torre,134653,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-07-17
8,DDU-DU DDU-DU - KR Ver.,BLACKPINK,127683,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-07-17
9,Back To You,Selena Gomez,118478,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9,2018-07-17
10,Rise,Jonas Blue,118399,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2018-07-17
11,God is a woman,Ariana Grande,117628,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,2018-07-17
12,Don’t Matter To Me,Drake,108071,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2018-07-17
13,Nadarang,Shanti Dope,108038,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-07-17
14,BBoom BBoom,MOMOLAND,104545,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2018-07-17
15,Ocean (feat. Khalid),Martin Garrix,103637,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-07-17
16,no tears left to cry,Ariana Grande,103138,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-07-17
17,Bed (feat. Ariana Grande),Nicki Minaj,94988,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,2018-07-17
18,13,LANY,94207,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F,2018-07-17
19,IDGAF,Dua Lipa,91569,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-07-17
20,Let Me,ZAYN,88451,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-07-17
21,Freaky Friday (feat. Chris Brown),Lil Dicky,86551,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-07-17
22,Lucid Dreams,Juice WRLD,82690,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-07-17
23,The Middle,Zedd,82430,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-07-17
24,Solo (feat. Demi Lovato),Clean Bandit,81703,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-07-17
25,BAAM,MOMOLAND,79635,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,2018-07-17
26,Youngblood,5 Seconds of Summer,78628,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-07-17
27,One Kiss (with Dua Lipa),Calvin Harris,77814,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-07-17
28,Enemies,Lauv,76004,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,2018-07-17
29,Sa Ngalan Ng Pag-Ibig,December Avenue,75827,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-07-17
30,Tagu-Taguan,Moira Dela Torre,72476,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e,2018-07-17
31,Born To Be Yours,Kygo,71549,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-07-17
32,Better Now,Post Malone,71411,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-07-17
33,Summertime Magic,Childish Gambino,70994,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF,2018-07-17
34,Say You Won't Let Go,James Arthur,70231,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-07-17
35,Playinwitme (feat. Kehlani),KYLE,69896,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-07-17
36,Entertainer,ZAYN,68845,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx,2018-07-17
37,Somebody,The Chainsmokers,68478,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl,2018-07-17
38,Mau,Shanti Dope,66286,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-07-17
39,Tadhana,Up Dharma Down,66010,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-07-17
40,I'm a Mess,Bebe Rexha,64670,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-07-17
41,Happier,Ed Sheeran,63426,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018-07-17
42,Too Good At Goodbyes,Sam Smith,62557,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-07-17
43,Mine,Bazzi,60668,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-07-17
44,In My Prison,IV Of Spades,60070,https://open.spotify.com/track/4Q6GncsjUTwWoQO6nsdyA6,2018-07-17
45,OTW,Khalid,60026,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-07-17
46,Connection,OneRepublic,59264,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-07-17
47,Strawberries & Cigarettes,Troye Sivan,56231,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4,2018-07-17
48,Rewrite The Stars,Zac Efron,55814,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-07-17
49,Migraine,Moonstar88,55159,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-07-17
50,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,54629,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-07-17
51,You Are The Reason,Calum Scott,54253,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2018-07-17
52,Eastside (with Halsey & Khalid),benny blanco,54005,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-07-17
53,Kung Wala Ka,Hale,52723,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2018-07-17
54,I Like It,Cardi B,51031,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-07-17
55,Oks Lang,John Roa,50685,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2018-07-17
56,FRIENDS,Marshmello,50538,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-07-17
