Position,Track Name,Artist,Streams,URL,Date
1,Girls Like You (feat. Cardi B),Maroon 5,202235,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-07-11
2,Mundo,IV Of Spades,169248,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-07-11
3,'Di Na Muli,Janine Teñoso,150475,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-07-11
4,Tagpuan,Moira Dela Torre,149114,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-07-11
5,DDU-DU DDU-DU - KR Ver.,BLACKPINK,140427,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-07-11
6,Back To You,Selena Gomez,139999,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9,2018-07-11
7,Kathang Isip,Ben&Ben,139375,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-07-11
8,2002,Anne-Marie,138969,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,2018-07-11
9,In My Feelings,Drake,133259,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,2018-07-11
10,Don’t Matter To Me,Drake,128025,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2018-07-11
11,Ocean (feat. Khalid),Martin Garrix,115474,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-07-11
12,Nadarang,Shanti Dope,115203,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-07-11
13,BBoom BBoom,MOMOLAND,114021,https://open.spotify.com/track/4DoTDAianZx2ZClDomsX4G,2018-07-11
14,Rise,Jonas Blue,112790,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2018-07-11
15,Let Me,ZAYN,107986,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-07-11
16,no tears left to cry,Ariana Grande,107792,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-07-11
17,13,LANY,95113,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F,2018-07-11
18,Bed (feat. Ariana Grande),Nicki Minaj,93667,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,2018-07-11
19,IDGAF,Dua Lipa,91497,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-07-11
20,Freaky Friday (feat. Chris Brown),Lil Dicky,90870,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-07-11
21,The Middle,Zedd,86542,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-07-11
22,BAAM,MOMOLAND,80041,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,2018-07-11
23,Mau,Shanti Dope,78168,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-07-11
24,Solo (feat. Demi Lovato),Clean Bandit,77920,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-07-11
25,One Kiss (with Dua Lipa),Calvin Harris,77640,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-07-11
26,Tagu-Taguan,Moira Dela Torre,77065,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e,2018-07-11
27,Better Now,Post Malone,76613,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-07-11
28,Enemies,Lauv,74410,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,2018-07-11
29,Sa Ngalan Ng Pag-Ibig,December Avenue,73682,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-07-11
30,Somebody,The Chainsmokers,72557,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl,2018-07-11
31,Born To Be Yours,Kygo,72048,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-07-11
32,Playinwitme (feat. Kehlani),KYLE,72047,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-07-11
33,Say You Won't Let Go,James Arthur,71535,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-07-11
34,Tadhana,Up Dharma Down,70862,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-07-11
35,Entertainer,ZAYN,70856,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx,2018-07-11
36,Lucid Dreams,Juice WRLD,69960,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc,2018-07-11
37,Youngblood,5 Seconds of Summer,68609,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-07-11
38,Too Good At Goodbyes,Sam Smith,66837,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-07-11
39,Happier,Ed Sheeran,65012,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018-07-11
40,OTW,Khalid,64836,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-07-11
41,I'm a Mess,Bebe Rexha,64302,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-07-11
42,Mine,Bazzi,60788,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-07-11
43,lovely (with Khalid),Billie Eilish,59392,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-07-11
44,Rewrite The Stars,Zac Efron,58992,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-07-11
45,Oks Lang,John Roa,58789,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2018-07-11
46,Strawberries & Cigarettes,Troye Sivan,57885,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4,2018-07-11
47,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,57631,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-07-11
48,FOREVER YOUNG - KR Ver.,BLACKPINK,54652,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA,2018-07-11
49,Migraine,Moonstar88,54334,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-07-11
50,Psycho (feat. Ty Dolla $ign),Post Malone,52255,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-07-11
51,Kung Wala Ka,Hale,52067,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2018-07-11
52,FRIENDS,Marshmello,51215,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-07-11
53,You Are The Reason,Calum Scott,50740,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2018-07-11
54,Perfect,Ed Sheeran,49176,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-07-11
55,Pasensya Ka Na,Silent Sanctuary,47972,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2018-07-11
56,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,47418,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov,2018-07-11
57,Take A Bow,Rihanna,47178,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2018-07-11
58,I Like It,Cardi B,46737,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-07-11
59,Shantidope,Shanti Dope,46313,https://open.spotify.com/track/6X7eJp4lv4ZeTkWor2wHLz,2018-07-11
60,We & Us,Moira Dela Torre,46265,https://open.spotify.com/track/5hyhR9TYBcSnmpSEl455eK,2018-07-11
61,Why Can't It Be,Kaye Cal,45709,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2018-07-11
62,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,45231,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2018-07-11
63,Dance To This (feat. Ariana Grande),Troye Sivan,45094,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3,2018-07-11
64,I Like Me Better,Lauv,45019,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-07-11
65,Torete,Moira Dela Torre,43840,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y,2018-07-11
66,Jackie Chan,Tiësto,43766,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-07-11
67,SAD!,XXXTENTACION,41927,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-07-11
68,Tell Me Where It Hurts,MYMP,41590,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2018-07-11
69,Only You (with Little Mix),Cheat Codes,41532,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt,2018-07-11
70,Taste (feat. Offset),Tyga,41113,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-07-11
71,The Scientist,Coldplay,41067,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2018-07-11
72,With a Smile (feat. Kelly Badon),South Border,40925,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi,2018-07-11
73,I'm Yours,Jason Mraz,40828,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2018-07-11
74,Havana (feat. Young Thug),Camila Cabello,40767,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-07-11
75,Magbalik,Callalily,40552,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,2018-07-11
76,Photograph,Ed Sheeran,40384,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-07-11
77,God's Plan,Drake,40301,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9,2018-07-11
78,Hiling,Mark Carpio,40165,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2018-07-11
79,Nonstop,Drake,39714,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX,2018-07-11
80,The Day You Said Goodnight - Acoustic Version,Hale,39391,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI,2018-07-11
81,Connection,OneRepublic,39146,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-07-11
82,Hanggang Kailan,Michael Pangilinan,38770,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2018-07-11
83,Super Far,LANY,38746,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta,2018-07-11
84,Youth feat. Khalid,Shawn Mendes,38015,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z,2018-07-11
85,So Sick,Ne-Yo,37967,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,2018-07-11
86,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,37870,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2018-07-11
87,Iris,The Goo Goo Dolls,37012,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,2018-07-11
88,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,36994,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,2018-07-11
89,Let Me Be the One,Julie Anne San Jose,36471,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR,2018-07-11
90,Best Part (feat. Daniel Caesar),H.E.R.,36422,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-07-11
91,Dura,Daddy Yankee,36251,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH,2018-07-11
92,Done for Me (feat. Kehlani),Charlie Puth,36218,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7,2018-07-11
93,New Rules,Dua Lipa,36058,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-07-11
94,Your Song,Parokya Ni Edgar,35636,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2018-07-11
95,Sila,SUD,35597,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2018-07-11
96,Dance The Night Away,TWICE,35210,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA,2018-07-11
97,Sundo,Moira Dela Torre,34954,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys,2018-07-11
98,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,34850,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma,2018-07-11
99,You And Me,Lifehouse,34850,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,2018-07-11
100,Your Love - Dolce Amore Teleserye Theme,Juris,34546,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2018-07-11
101,Maybe The Night,Ben&Ben,34156,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2018-07-11
102,changes,XXXTENTACION,33896,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-07-11
103,I'm Not The Only One,Sam Smith,33803,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,2018-07-11
104,New Light,John Mayer,33771,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,2018-07-11
105,Meron Nang Iba,Silent Sanctuary,33628,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF,2018-07-11
