Position,Track Name,Artist,Streams,URL,Date
1,In My Feelings,Drake,193336,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-08-23
2,Kung 'Di Rin Lang Ikaw,December Avenue,176995,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-08-23
3,Thru These Tears,LANY,166255,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,2018-08-23
4,Girls Like You (feat. Cardi B),Maroon 5,162441,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-08-23
5,Kathang Isip,Ben&Ben,161961,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-08-23
6,Mundo,IV Of Spades,150801,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-08-23
7,No Brainer,DJ Khaled,148385,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-08-23
8,'Di Na Muli,Janine Teñoso,135976,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-08-23
9,Eastside (with Halsey & Khalid),benny blanco,130262,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-08-23
10,Sa Ngalan Ng Pag-Ibig,December Avenue,123407,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-08-23
11,2002,Anne-Marie,120769,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-08-23
12,God is a woman,Ariana Grande,113602,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-08-23
13,Beautiful (feat. Camila Cabello),Bazzi,112726,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-08-23
14,Happy Now,Zedd,112584,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-08-23
15,Rise,Jonas Blue,111058,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2018-08-23
16,Tagpuan,Moira Dela Torre,108475,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-08-23
17,BAAM,MOMOLAND,103847,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,2018-08-23
18,breathin,Ariana Grande,103283,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-08-23
19,DDU-DU DDU-DU - KR Ver.,BLACKPINK,101963,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-08-23
20,Be Alright,Dean Lewis,92465,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-08-23
