Position,Track Name,Artist,Streams,URL,Date
1,Señorita,Shawn Mendes,354627,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-15
2,I Don't Care (with Justin Bieber),Ed Sheeran,255569,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-15
3,Beautiful People (feat. Khalid),Ed Sheeran,229199,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-07-15
4,comethru,Jeremy Zucker,194338,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-07-15
5,Sa Susunod Na Lang,PDL,167344,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-07-15
6,Goodbyes (Feat. Young Thug),Post Malone,161250,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-07-15
7,Sana,I Belong to the Zoo,160463,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-07-15
8,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,157297,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-07-15
9,Hindi Na Nga,This Band,151658,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-07-15
10,Bagay Tayo,ALLMO$T,142182,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-07-15
11,'Di Na Babalik,This Band,141915,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-07-15
12,Nobody Knows,Russ,139454,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-07-15
13,Never Really Over,Katy Perry,134824,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-07-15
14,Dahan,December Avenue,128818,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-07-15
15,Best Part of Me (feat. YEBBA),Ed Sheeran,128175,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis,2019-07-15
