Position,Track Name,Artist,Streams,URL,Date
1,cardigan,Taylor Swift,216184,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020-07-31
2,How You Like That,BLACKPINK,183985,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-07-31
3,exile (feat. Bon Iver),Taylor Swift,175051,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,2020-07-31
4,Marikit,Juan Caoile,175040,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-07-31
5,Beautiful Scars,Maximillian,172054,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-07-31
6,Savage Love (Laxed - Siren Beat),Jawsh 685,160736,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-07-31
7,the 1,Taylor Swift,140595,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,2020-07-31
8,Chinita Girl,Lil Vinceyy,136268,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-07-31
9,Stuck with U (with Justin Bieber),Ariana Grande,131498,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-07-31
10,Imahe,Magnus Haven,122452,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-07-31
11,Mariposa,Peach Tree Rascals,121411,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-07-31
12,Teka Lang,Emman,120037,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-07-31
13,Intentions (feat. Quavo),Justin Bieber,118073,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-07-31
14,Malayo Ka Man,Jr Crown,118056,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-07-31
15,KLWKN,Music Hero,118021,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-07-31
16,august,Taylor Swift,108969,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,2020-07-31
17,my tears ricochet,Taylor Swift,105423,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,2020-07-31
18,Someone You Loved,Lewis Capaldi,104839,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-07-31
19,the last great american dynasty,Taylor Swift,100671,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,2020-07-31
20,Before You Go,Lewis Capaldi,98411,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-07-31
21,mirrorball,Taylor Swift,97857,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,2020-07-31
22,if this is the last time,LANY,94857,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR,2020-07-31
23,Lifetime,Ben&Ben,93899,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-07-31
24,my future,Billie Eilish,92453,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,2020-07-31
25,Supalonely,BENEE,89773,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-07-31
26,invisible string,Taylor Swift,87201,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,2020-07-31
27,Binibini,Matthaios,86545,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-07-31
28,Rain On Me (with Ariana Grande),Lady Gaga,85889,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-07-31
29,Titig,MC Einstein,85791,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-07-31
30,ROCKSTAR (feat. Roddy Ricch),DaBaby,85356,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-07-31
31,seven,Taylor Swift,83869,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,2020-07-31
32,Sa Susunod na Habang Buhay,Ben&Ben,83069,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-07-31
33,illicit affairs,Taylor Swift,82698,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,2020-07-31
34,Nakikinig Ka Ba Sa Akin,Ben&Ben,82647,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-07-31
35,this is me trying,Taylor Swift,82630,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,2020-07-31
36,Nobody's Love,Maroon 5,82617,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,2020-07-31
37,Kathang Isip,Ben&Ben,81448,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-07-31
38,Don't Start Now,Dua Lipa,80430,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-07-31
39,death bed (coffee for your head),Powfu,79427,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-07-31
40,Miloves (Otw Sayo),King Badger,78972,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-07-31
41,Sunday Best,Surfaces,78773,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-07-31
42,Araw-Araw Love,Flow G,78467,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-07-31
43,ily (i love you baby) (feat. Emilee),Surf Mesa,77781,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-07-31
44,Maybe The Night,Ben&Ben,77713,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-07-31
45,Make It With You,Ben&Ben,73817,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-07-31
46,Pagtingin,Ben&Ben,72721,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-07-31
47,betty,Taylor Swift,70248,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,2020-07-31
48,mad woman,Taylor Swift,67835,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,2020-07-31
49,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,64213,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ,2020-07-31
50,epiphany,Taylor Swift,64109,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,2020-07-31
51,Make You Mine,PUBLIC,63695,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020-07-31
52,Pangga,Matthaios,62306,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-07-31
53,peace,Taylor Swift,59671,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,2020-07-31
54,Dance Monkey,Tones And I,59575,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-07-31
55,Memories,Maroon 5,59059,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-07-31
56,Leaves,Ben&Ben,58761,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-07-31
57,"10,000 Hours (with Justin Bieber)",Dan + Shay,58755,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-07-31
58,hoax,Taylor Swift,56851,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,2020-07-31
