Position,Track Name,Artist,Streams,URL,Date,Region
17,IDGAF,Dua Lipa,89928,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-09-01,ph
18,God is a woman,Ariana Grande,88849,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-09-01,ph
19,breathin,Ariana Grande,88590,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-09-01,ph
20,Happier,Marshmello,87757,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-09-01,ph
21,Freaky Friday (feat. Chris Brown),Lil Dicky,81084,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-09-01,ph
22,Be Alright,Dean Lewis,79285,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-09-01,ph
23,DDU-DU DDU-DU - KR Ver.,BLACKPINK,79230,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-09-01,ph
24,I Don't Wanna Love You Anymore,LANY,78102,https://open.spotify.com/track/1NEV2pt7AJSHWadhfCZ48t,2018-09-01,ph
25,Midnight Sky,Unique Salonga,76656,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL,2018-09-01,ph
26,I'm a Mess,Bebe Rexha,73679,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-09-01,ph
27,IDOL,BTS,67614,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx,2018-09-01,ph
28,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,67201,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk,2018-09-01,ph
29,The Middle,Zedd,66978,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-09-01,ph
30,Nadarang,Shanti Dope,66659,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-09-01,ph
31,Akala,Marione,64413,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj,2018-09-01,ph
32,Ex,Callalily,62864,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo,2018-09-01,ph
33,13,LANY,61350,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F,2018-09-01,ph
34,Oks Lang,John Roa,61199,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2018-09-01,ph
35,You Are The Reason,Calum Scott,61084,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2018-09-01,ph
36,Bakit Ba Ikaw,Michael Pangilinan,58272,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s,2018-09-01,ph
37,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,56541,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-09-01,ph
38,Tadhana,Up Dharma Down,55967,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-09-01,ph
39,Mine,Bazzi,55783,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-09-01,ph
40,I Like Me Better,Lauv,55494,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-09-01,ph
41,Say You Won't Let Go,James Arthur,53998,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-09-01,ph
42,BBoom BBoom,MOMOLAND,53711,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2018-09-01,ph
43,Pasensya Ka Na,Silent Sanctuary,53165,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2018-09-01,ph
44,Connection,OneRepublic,52937,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-09-01,ph
45,Ocean (feat. Khalid),Martin Garrix,52870,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-09-01,ph
46,Lucid Dreams,Juice WRLD,52110,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-09-01,ph
47,Strawberries & Cigarettes,Troye Sivan,51686,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4,2018-09-01,ph
48,Promises (with Sam Smith),Calvin Harris,51141,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-01,ph
49,Kung Wala Ka,Hale,49566,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2018-09-01,ph
50,Solo (feat. Demi Lovato),Clean Bandit,48612,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-09-01,ph
51,Let Me,ZAYN,48132,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-09-01,ph
52,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,46456,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-09-01,ph
53,no tears left to cry,Ariana Grande,46444,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-09-01,ph
54,Migraine,Moonstar88,46330,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-09-01,ph
55,Pa-Umaga,Al James,46235,https://open.spotify.com/track/1bvPjHWOc5C8nHkw5U2Vb4,2018-09-01,ph
56,Christmas in Our Hearts,Jose Mari Chan,45185,https://open.spotify.com/track/7rrVN7f83kwaz2sGxoFnJY,2018-09-01,ph
57,Too Good At Goodbyes,Sam Smith,44707,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-09-01,ph
58,8 Letters,Why Don't We,43596,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2018-09-01,ph
59,Super Far,LANY,43387,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta,2018-09-01,ph
60,Bulong,December Avenue,43289,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2018-09-01,ph
61,Sana,I Belong to the Zoo,42247,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2018-09-01,ph
62,SICKO MODE,Travis Scott,41955,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-01,ph
63,With a Smile,South Border,41689,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi,2018-09-01,ph
64,Tell Me Where It Hurts,MYMP,41495,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2018-09-01,ph
65,Playinwitme (feat. Kehlani),KYLE,40789,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-09-01,ph
66,Happier,Ed Sheeran,40015,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018-09-01,ph
67,Magbalik,Callalily,39582,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,2018-09-01,ph
68,Rewrite The Stars,Zac Efron,39499,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-09-01,ph
69,Lucky You (feat. Joyner Lucas),Eminem,39053,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-09-01,ph
70,IDOL,BTS,38976,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,2018-09-01,ph
71,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,38468,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov,2018-09-01,ph
72,Hiling,Mark Carpio,38233,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2018-09-01,ph
73,Youngblood,5 Seconds of Summer,38228,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-09-01,ph
74,Maybe The Night,Ben&Ben,37993,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2018-09-01,ph
75,Best Part (feat. Daniel Caesar),H.E.R.,37892,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-09-01,ph
76,Perfect,Ed Sheeran,36780,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-09-01,ph
77,Thunderclouds,Sia,36412,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-09-01,ph
78,Hanggang Kailan,Michael Pangilinan,36251,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2018-09-01,ph
79,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,36212,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh,2018-09-01,ph
80,Psycho (feat. Ty Dolla $ign),Post Malone,36203,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-09-01,ph
81,So Sick,Ne-Yo,35737,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,2018-09-01,ph
82,Sila,SUD,35501,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2018-09-01,ph
83,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,35480,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2018-09-01,ph
84,Only You (with Little Mix),Cheat Codes,35432,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt,2018-09-01,ph
85,Born To Be Yours,Kygo,35358,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-09-01,ph
86,Take A Bow,Rihanna,35170,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2018-09-01,ph
87,Your Song,Parokya Ni Edgar,35103,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2018-09-01,ph
88,Di Makatulog,SUD,34902,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2018-09-01,ph
89,ILYSB,LANY,34875,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA,2018-09-01,ph
90,Photograph,Ed Sheeran,34475,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-09-01,ph
91,The Day You Said Goodnight - Acoustic Version,Hale,34345,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI,2018-09-01,ph
92,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,34292,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-09-01,ph
93,All I Want for Christmas Is You,Mariah Carey,32902,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-09-01,ph
94,The Scientist,Coldplay,32855,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2018-09-01,ph
95,Huling Sayaw - Acoustic,Kamikazee,32711,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm,2018-09-01,ph
96,Tagu-Taguan,Moira Dela Torre,32620,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e,2018-09-01,ph
97,Leaves,Ben&Ben,32412,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2018-09-01,ph
98,Isa Pang Araw,Sarah Geronimo,32190,https://open.spotify.com/track/06ANmvjPpUeh8QQAAAcThx,2018-09-01,ph
99,FOREVER YOUNG - KR Ver.,BLACKPINK,32080,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA,2018-09-01,ph
100,Euphoria,BTS,31993,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0,2018-09-01,ph
101,Iris,The Goo Goo Dolls,31923,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,2018-09-01,ph
102,Natural,Imagine Dragons,31871,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-09-01,ph
103,Enemies,Lauv,31810,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,2018-09-01,ph
104,Can’t Help Falling in Love,Kina Grannis,31385,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,2018-09-01,ph
105,Havana (feat. Young Thug),Camila Cabello,30922,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-09-01,ph
106,New Rules,Dua Lipa,30764,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-09-01,ph
107,What Lovers Do (feat. SZA),Maroon 5,30617,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG,2018-09-01,ph
108,Somebody,The Chainsmokers,30502,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1,2018-09-01,ph
109,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,30320,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-01,ph
110,I'm Yours,Jason Mraz,30260,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2018-09-01,ph
111,Torete,Moira Dela Torre,30230,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y,2018-09-01,ph
112,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",Moira Dela Torre,30142,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT,2018-09-01,ph
113,Darkside,Alan Walker,30054,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG,2018-09-01,ph
114,One Kiss (with Dua Lipa),Calvin Harris,29955,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-09-01,ph
115,Don't Know What To Do (Don't Know What To Say),Mark Carpio,29799,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt,2018-09-01,ph
116,Ang Huling El Bimbo,Eraserheads,29750,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r,2018-09-01,ph
117,Sino,Unique Salonga,29614,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w,2018-09-01,ph
118,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,29371,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2018-09-01,ph
119,Kahit Di Mo Alam,December Avenue,29345,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2018-09-01,ph
120,In My Mind,Dynoro,29316,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-09-01,ph
121,Body (feat. brando),Loud Luxury,29261,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-09-01,ph
122,Closer,The Chainsmokers,29146,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-09-01,ph
123,Sa'yo,Silent Sanctuary,28913,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2018-09-01,ph
124,'Di Na Muli,Itchyworms,28673,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv,2018-09-01,ph
125,Why Can't It Be,Kaye Cal,28645,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2018-09-01,ph
126,sweetener,Ariana Grande,28217,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH,2018-09-01,ph
127,Taste (feat. Offset),Tyga,28201,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-09-01,ph
128,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,28048,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo,2018-09-01,ph
129,Better Now,Post Malone,27995,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-09-01,ph
130,Gitara,Parokya Ni Edgar,27515,https://open.spotify.com/track/1ycpU8beNm9bXKvy7s25Jl,2018-09-01,ph
131,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,27486,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma,2018-09-01,ph
132,Shape of You,Ed Sheeran,27064,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-09-01,ph
133,So Slow,Freestyle,26817,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B,2018-09-01,ph
134,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,26680,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2018-09-01,ph
135,As If It's Your Last,BLACKPINK,26544,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2018-09-01,ph
136,God's Plan,Drake,26499,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-09-01,ph
137,Before I Let You Go,Freestyle,26469,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw,2018-09-01,ph
138,Tie Me Down (with Elley Duhé),Gryffin,26207,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,2018-09-01,ph
139,I'm Not The Only One,Sam Smith,26172,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,2018-09-01,ph
140,She Will Be Loved - Radio Mix,Maroon 5,26123,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,2018-09-01,ph
141,The Ringer,Eminem,25951,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE,2018-09-01,ph
142,High On Life (feat. Bonn),Martin Garrix,25893,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2018-09-01,ph
143,FAKE LOVE,BTS,25807,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2018-09-01,ph
144,OTW,Khalid,25762,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-09-01,ph
145,Prinsesa,6cyclemind,25447,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA,2018-09-01,ph
146,Out of My League,Stephen Speaks,25399,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq,2018-09-01,ph
147,SAD!,XXXTENTACION,25261,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-09-01,ph
148,Harana,Parokya Ni Edgar,25048,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha,2018-09-01,ph
149,Rainbow,South Border,25016,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK,2018-09-01,ph
150,everytime,Ariana Grande,24963,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,2018-09-01,ph
151,ILYSB - STRIPPED,LANY,24896,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H,2018-09-01,ph
152,Side Effects (feat. Emily Warren),The Chainsmokers,24821,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ,2018-09-01,ph
153,Breakeven,The Script,24813,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B,2018-09-01,ph
154,Ipagpatawad Mo,Mayonnaise,24778,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5,2018-09-01,ph
155,Stickwitu,The Pussycat Dolls,24596,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l,2018-09-01,ph
156,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,24408,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,2018-09-01,ph
157,Jackie Chan,Tiësto,24318,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-09-01,ph
158,Sundo,Moira Dela Torre,24305,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys,2018-09-01,ph
159,High Hopes,Panic! At The Disco,24304,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-09-01,ph
160,Mau,Shanti Dope,24196,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-09-01,ph
161,I Like It,Cardi B,24152,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-09-01,ph
162,Capital Letters,Hailee Steinfeld,23901,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730,2018-09-01,ph
163,I'm Fine,BTS,23691,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3,2018-09-01,ph
164,Serendipity (Full Length Edition),BTS,23544,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR,2018-09-01,ph
165,I Fall Apart,Post Malone,23543,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-09-01,ph
166,Eroplanong Papel,December Avenue,23383,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq,2018-09-01,ph
167,Dive,Ed Sheeran,23327,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2018-09-01,ph
168,Trivia 轉 : Seesaw,BTS,23260,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh,2018-09-01,ph
169,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,23140,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-09-01,ph
170,Dance To This (feat. Ariana Grande),Troye Sivan,22983,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2,2018-09-01,ph
171,Young Dumb & Broke,Khalid,22919,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-09-01,ph
172,The Day You Said Goodnight,Hale,22912,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3,2018-09-01,ph
173,That's What I Like,Bruno Mars,22754,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-09-01,ph
174,Beautiful Soul,Jesse McCartney,22606,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS,2018-09-01,ph
175,Dura,Daddy Yankee,22540,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH,2018-09-01,ph
176,Stars,Callalily,22453,https://open.spotify.com/track/6aDYL0klsShJ1NDScruk2G,2018-09-01,ph
177,Nadarang - Campfire Mix,Kyle Juliano,22386,https://open.spotify.com/track/2RzdvVrhZdoa3PyrU0NTLp,2018-09-01,ph
178,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,22272,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-09-01,ph
179,changes,XXXTENTACION,22246,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-09-01,ph
180,Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,22066,https://open.spotify.com/track/0HQnJee8ShSDu2AYwibxst,2018-09-01,ph
181,DNA,BTS,22065,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2018-09-01,ph
182,This Is Me,Keala Settle,21867,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-09-01,ph
183,You And Me,Lifehouse,21773,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,2018-09-01,ph
184,Pusong Ligaw,Jericho Rosales,21769,https://open.spotify.com/track/14pj36HKHd6c72njvGVPWU,2018-09-01,ph
185,Dance The Night Away,TWICE,21694,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA,2018-09-01,ph
186,It Might Be You - Theme from Everyday I Love You,Michael Pangilinan,21666,https://open.spotify.com/track/4FdQYoWFym37QDQ2GkEHi1,2018-09-01,ph
187,Ligaya,Eraserheads,21354,https://open.spotify.com/track/5Ro6MdZGgce4PEuaFCJYPq,2018-09-01,ph
188,Never Enough,Loren Allred,21301,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-09-01,ph
189,Your Song (My One and Only You),Julie Anne San Jose,21211,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51,2018-09-01,ph
190,Still New York,MAX,21126,https://open.spotify.com/track/4txpZk7WSjV1dsZAw5WYcT,2018-09-01,ph
191,Meron Nang Iba,Silent Sanctuary,21121,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF,2018-09-01,ph
192,We Don't Care,Sigala,21063,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm,2018-09-01,ph
193,The Man Who Can't Be Moved,The Script,21050,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI,2018-09-01,ph
194,Versace on the Floor,Bruno Mars,21035,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2018-09-01,ph
195,Answer : Love Myself,BTS,21002,https://open.spotify.com/track/4eVkn18rN4GguUWOsR6Use,2018-09-01,ph
196,Bloom,Troye Sivan,20996,https://open.spotify.com/track/0heVTeZw99vJl4QyJC0wyk,2018-09-01,ph
197,Let Me Be the One,Julie Anne San Jose,20842,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR,2018-09-01,ph
198,A Million Dreams,Ziv Zaifman,20741,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-09-01,ph
199,Epiphany,BTS,20736,https://open.spotify.com/track/7L8hkKW4hnemNfuOfEZcle,2018-09-01,ph
200,Ako Muna,Yeng Constantino,20510,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM,2018-09-01,ph
1,Kung 'Di Rin Lang Ikaw,December Avenue,166424,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-09-02,ph
2,In My Feelings,Drake,164882,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-09-02,ph
3,Girls Like You (feat. Cardi B),Maroon 5,158195,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-09-02,ph
4,Kathang Isip,Ben&Ben,149663,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-09-02,ph
5,Thru These Tears,LANY,148341,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,2018-09-02,ph
6,Mundo,IV Of Spades,141145,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-09-02,ph
7,Sa Ngalan Ng Pag-Ibig,December Avenue,137522,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-09-02,ph
8,No Brainer,DJ Khaled,132608,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-09-02,ph
9,'Di Na Muli,Janine Teñoso,131720,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-09-02,ph
10,Beautiful (feat. Camila Cabello),Bazzi,126147,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-09-02,ph
