Position,Track Name,Artist,Streams,URL,Date,Region
1,Memories,Maroon 5,312696,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-12-01,ph
2,Neneng B,Nik Makino,240458,https://open.spotify.com/track/0BaMZMMEG7GWrUYsoGw8Yg,2019-12-01,ph
3,Pagtingin,Ben&Ben,207700,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-12-01,ph
4,Binalewala - Original Version,Michael Dutchi Libranda,201396,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6,2019-12-01,ph
5,"10,000 Hours (with Justin Bieber)",Dan + Shay,199461,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-12-01,ph
6,Zebbiana,Skusta Clee,190980,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL,2019-12-01,ph
7,Mean It,Lauv,186601,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,2019-12-01,ph
8,Into the Unknown,Idina Menzel,185286,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,2019-12-01,ph
9,Hindi Tayo Pwede,The Juans,167474,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2019-12-01,ph
10,ROXANNE,Arizona Zervas,154955,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019-12-01,ph
11,Imahe,Magnus Haven,146213,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2019-12-01,ph
12,Circles,Post Malone,142255,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-12-01,ph
13,Sa Susunod Na Lang,PDL,136904,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-12-01,ph
14,Beautiful People (feat. Khalid),Ed Sheeran,136064,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-12-01,ph
15,Don't Start Now,Dua Lipa,132043,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019-12-01,ph
16,Someone You Loved,Lewis Capaldi,130894,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-12-01,ph
17,Masyado Pang Maaga,Ben&Ben,129912,https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t,2019-12-01,ph
18,comethru,Jeremy Zucker,129393,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-12-01,ph
19,Lose You To Love Me,Selena Gomez,124789,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019-12-01,ph
20,Ikaw At Ako,Moira Dela Torre,123366,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-12-01,ph
21,Señorita,Shawn Mendes,122831,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-12-01,ph
22,It's You,Ali Gatie,114872,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2019-12-01,ph
23,I.F.L.Y.,Bazzi,112050,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-12-01,ph
24,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,108525,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-12-01,ph
25,Kathang Isip,Ben&Ben,103060,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-12-01,ph
26,Get You The Moon (feat. Snøw),Kina,102399,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019-12-01,ph
27,Sanctuary,Joji,102011,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-12-01,ph
28,Nobody Knows,Russ,100153,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-12-01,ph
29,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,100012,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,2019-12-01,ph
30,Kung 'Di Rin Lang Ikaw,December Avenue,96372,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-12-01,ph
31,Mabagal,Daniel Padilla,95060,https://open.spotify.com/track/07JZJ9YJRaiUAz9Bv8wgwH,2019-12-01,ph
32,I Don't Care (with Justin Bieber),Ed Sheeran,94812,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-12-01,ph
33,Ayy Macarena,Tyga,94029,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019-12-01,ph
34,Dahan,December Avenue,92779,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-12-01,ph
35,Bagay Tayo,ALLMO$T,91402,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-12-01,ph
36,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,91182,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw,2019-12-01,ph
37,Dalaga,Arvey,90606,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr,2019-12-01,ph
38,How Do You Sleep?,Sam Smith,89413,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-12-01,ph
39,Sana,I Belong to the Zoo,89172,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-12-01,ph
40,Feelings,Lauv,83439,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ,2019-12-01,ph
41,Make It Right (feat. Lauv),BTS,82680,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,2019-12-01,ph
42,"Patawad, Paalam",Moira Dela Torre,78903,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc,2019-12-01,ph
43,Maybe The Night,Ben&Ben,77570,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-12-01,ph
44,Goodbyes (Feat. Young Thug),Post Malone,77538,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-12-01,ph
45,Sa Ngalan Ng Pag-Ibig,December Avenue,77010,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-12-01,ph
46,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,76719,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm,2019-12-01,ph
47,Show Yourself,Idina Menzel,74292,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ,2019-12-01,ph
48,everything i wanted,Billie Eilish,65907,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019-12-01,ph
49,Dance Monkey,Tones And I,65866,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-12-01,ph
50,Can We Kiss Forever?,Kina,65023,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2019-12-01,ph
51,Nang Iwan,This Band,64849,https://open.spotify.com/track/7Livy729zY16jBsppfYLRW,2019-12-01,ph
52,Kahit Ayaw Mo Na,This Band,64651,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-12-01,ph
53,Blueming,IU,64554,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO,2019-12-01,ph
54,Miracle Nights,ALLMO$T,61095,https://open.spotify.com/track/3sWLOFGI7dNN6YBM1m1RKB,2019-12-01,ph
55,Lexi,Nik Makino,60431,https://open.spotify.com/track/5LZqOdfYUXunyhHmPqGI6j,2019-12-01,ph
56,Lost in the Woods,Jonathan Groff,56731,https://open.spotify.com/track/7namdlOhbtsc8FvoSafOQt,2019-12-01,ph
57,Could I Love You Any More (feat. Jason Mraz),Reneé Dominique,56232,https://open.spotify.com/track/6TbDpqKCksZNJjriFhPum8,2019-12-01,ph
58,Hindi Na Nga,This Band,54304,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-12-01,ph
