Position,Track Name,Artist,Streams,URL,Date,Region
1,"thank u, next",Ariana Grande,194707,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,ph
2,Buwan,juan karlos,194648,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-01,ph
3,Kung 'Di Rin Lang Ikaw,December Avenue,191715,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-01,ph
4,Sana,I Belong to the Zoo,182965,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-01,ph
5,Kahit Ayaw Mo Na,This Band,177283,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-01,ph
6,Sa Ngalan Ng Pag-Ibig,December Avenue,149979,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-01,ph
7,Malibu Nights,LANY,135105,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-01,ph
8,Kathang Isip,Ben&Ben,134581,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-01,ph
9,Maybe The Night,Ben&Ben,129932,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-01,ph
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,129828,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,ph
11,Happier,Marshmello,129288,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,ph
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,126631,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,ph
13,Love Someone,Lukas Graham,116091,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-01,ph
14,Girls Like You (feat. Cardi B),Maroon 5,112972,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-01,ph
15,2002,Anne-Marie,112511,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-01-01,ph
16,Mundo,IV Of Spades,106877,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-01-01,ph
17,Bulong,December Avenue,104742,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-01-01,ph
18,Beautiful (feat. Camila Cabello),Bazzi,98455,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-01-01,ph
19,Without Me,Halsey,87514,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,ph
20,Weak,Khel Pangilinan,85959,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-01-01,ph
21,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,84661,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019-01-01,ph
22,Thru These Tears,LANY,83454,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-01-01,ph
23,Eastside (with Halsey & Khalid),benny blanco,78739,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-01,ph
24,Kiss and Make Up,Dua Lipa,78281,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-01-01,ph
25,'Di Na Muli,Janine Teñoso,75224,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-01-01,ph
26,IDGAF,Dua Lipa,75091,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-01-01,ph
27,Hindi Na Nga,This Band,74099,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-01-01,ph
28,Kahit Di Mo Alam,December Avenue,73869,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-01-01,ph
29,SOLO,JENNIE,72673,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-01,ph
30,Best Part (feat. Daniel Caesar),H.E.R.,71804,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-01-01,ph
31,Ex,Callalily,69562,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo,2019-01-01,ph
32,imagine,Ariana Grande,69282,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019-01-01,ph
33,Better,Khalid,68956,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-01,ph
34,This Feeling,The Chainsmokers,65122,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-01-01,ph
35,You Are The Reason,Calum Scott,64942,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2019-01-01,ph
36,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,64299,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-01,ph
37,I Don't Wanna Love You Anymore,LANY,63810,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2019-01-01,ph
38,Balang Araw,I Belong to the Zoo,63555,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-01-01,ph
39,I Like Me Better,Lauv,60949,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-01-01,ph
40,8 Letters,Why Don't We,59196,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2019-01-01,ph
41,Ruin My Life,Zara Larsson,58762,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019-01-01,ph
42,Tagpuan,Moira Dela Torre,53474,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-01-01,ph
43,Thick And Thin,LANY,52485,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2019-01-01,ph
44,Midnight Sky,Unique Salonga,52350,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL,2019-01-01,ph
45,The Middle,Zedd,51884,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-01-01,ph
46,Akala,Marione,48942,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj,2019-01-01,ph
47,Wow.,Post Malone,48302,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,ph
48,Be Alright,Dean Lewis,47694,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-01,ph
49,Saturday Nights,Khalid,46224,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-01-01,ph
50,Switch It Up,Lavaado,45046,https://open.spotify.com/track/0Xq3TsWq8bCm7myxpBm0rh,2019-01-01,ph
51,Pasensya Ka Na,Silent Sanctuary,43522,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-01-01,ph
52,Say You Won't Let Go,James Arthur,42757,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-01-01,ph
53,Too Good At Goodbyes,Sam Smith,40002,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-01-01,ph
54,Woman Like Me (feat. Nicki Minaj),Little Mix,38539,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,2019-01-01,ph
55,Freaky Friday (feat. Chris Brown),Lil Dicky,38467,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2019-01-01,ph
56,What Lovers Do,Maroon 5,38067,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,2019-01-01,ph
57,Rewrite The Stars,Zac Efron,37927,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2019-01-01,ph
58,BBoom BBoom,MOMOLAND,37150,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2019-01-01,ph
59,Waste It On Me (feat. BTS),Steve Aoki,37142,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr,2019-01-01,ph
60,Sweet but Psycho,Ava Max,36734,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,ph
61,Tadhana,Up Dharma Down,36659,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2019-01-01,ph
62,Bakit Ba Ikaw,Michael Pangilinan,36534,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s,2019-01-01,ph
63,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,36070,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh,2019-01-01,ph
64,Kung Wala Ka,Hale,35937,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-01-01,ph
65,DDU-DU DDU-DU - KR Ver.,BLACKPINK,35763,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2019-01-01,ph
66,Narcissist,No Rome,35197,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,2019-01-01,ph
67,BAAM,MOMOLAND,35149,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,2019-01-01,ph
68,no tears left to cry,Ariana Grande,33543,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019-01-01,ph
69,Hiling,Mark Carpio,32992,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2019-01-01,ph
70,Perfect,Ed Sheeran,32186,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-01-01,ph
71,Ours,Ben&Ben,31908,https://open.spotify.com/track/2Bb9MjP3gY9oaUXXJLFDVi,2019-01-01,ph
72,Leaves,Ben&Ben,31760,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2019-01-01,ph
73,Sila,SUD,31733,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2019-01-01,ph
74,Nadarang,Shanti Dope,31358,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2019-01-01,ph
75,In My Feelings,Drake,31288,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019-01-01,ph
76,SICKO MODE,Travis Scott,30428,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-01,ph
77,Oks Lang,John Roa,30392,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2019-01-01,ph
78,Finesse - Remix; feat. Cardi B,Bruno Mars,29159,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2019-01-01,ph
79,Bad Liar,Imagine Dragons,29097,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-01-01,ph
80,Bohemian Rhapsody - 2011 Mix,Queen,28950,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-01,ph
81,New Rules,Dua Lipa,28552,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019-01-01,ph
82,Tell Me Where It Hurts,MYMP,28258,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2019-01-01,ph
83,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,28023,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019-01-01,ph
84,YES or YES,TWICE,28008,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,2019-01-01,ph
85,Super Far,LANY,27776,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta,2019-01-01,ph
86,Magbalik,Callalily,27754,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,2019-01-01,ph
87,High Hopes,Panic! At The Disco,27605,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-01,ph
88,Havana (feat. Young Thug),Camila Cabello,27382,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019-01-01,ph
89,Love Shot,EXO,27332,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ,2019-01-01,ph
90,Migraine,Moonstar88,27169,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2019-01-01,ph
91,Miss Independent,Ne-Yo,27113,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q,2019-01-01,ph
92,Closer,The Chainsmokers,27049,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-01-01,ph
93,Di Makatulog,SUD,27041,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2019-01-01,ph
94,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,26859,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019-01-01,ph
95,Capital Letters,Hailee Steinfeld,26478,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730,2019-01-01,ph
96,Better Now,Post Malone,26455,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-01-01,ph
97,Psycho (feat. Ty Dolla $ign),Post Malone,25725,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-01-01,ph
