Position,Track Name,Artist,Streams,URL,Date,Region
1,Catriona,Matthaios,272113,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2,2020-02-01,ph
2,Make It With You,Ben&Ben,265661,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-02-01,ph
3,Yummy,Justin Bieber,259108,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,2020-02-01,ph
4,Imahe,Magnus Haven,253108,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-02-01,ph
5,Memories,Maroon 5,224206,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-02-01,ph
6,Pagtingin,Ben&Ben,216591,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-02-01,ph
7,ROXANNE,Arizona Zervas,197711,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-02-01,ph
8,"10,000 Hours (with Justin Bieber)",Dan + Shay,190337,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-02-01,ph
9,Vibe With Me,Matthaios,172702,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-02-01,ph
10,Hindi Tayo Pwede,The Juans,170912,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-02-01,ph
11,I Want You Back,Matthaios,167698,https://open.spotify.com/track/5jLUKFlEJzOf6b6PCaohFI,2020-02-01,ph
12,Someone You Loved,Lewis Capaldi,165617,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-02-01,ph
13,Don't Start Now,Dua Lipa,162146,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020-02-01,ph
14,Mean It,Lauv,161058,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM,2020-02-01,ph
15,Masyado Pang Maaga,Ben&Ben,154383,https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t,2020-02-01,ph
16,Binalewala - Original Version,Michael Dutchi Libranda,142310,https://open.spotify.com/track/2tR5liucorXRwduxr0qEx6,2020-02-01,ph
