Position,Track Name,Artist,Streams,URL,Date,Region
1,Zebbiana,Skusta Clee,267548,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL,2019-09-01,ph
2,Señorita,Shawn Mendes,259828,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-09-01,ph
3,Lover,Taylor Swift,240408,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-09-01,ph
4,Ikaw At Ako,Moira Dela Torre,236726,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-09-01,ph
5,Pagtingin,Ben&Ben,190049,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-09-01,ph
6,Sa Susunod Na Lang,PDL,173951,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-09-01,ph
7,Beautiful People (feat. Khalid),Ed Sheeran,172728,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-09-01,ph
8,Kung 'Di Rin Lang Ikaw,December Avenue,172336,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-09-01,ph
9,Sana,I Belong to the Zoo,156347,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-09-01,ph
10,comethru,Jeremy Zucker,153425,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-09-01,ph
11,I Don't Care (with Justin Bieber),Ed Sheeran,150242,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-09-01,ph
12,How Do You Sleep?,Sam Smith,141545,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-09-01,ph
13,Cruel Summer,Taylor Swift,138655,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-09-01,ph
14,Maybe The Night,Ben&Ben,132927,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-09-01,ph
15,Goodbyes (Feat. Young Thug),Post Malone,127836,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-09-01,ph
16,Hindi Na Nga,This Band,124801,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-09-01,ph
17,You Need To Calm Down,Taylor Swift,124399,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2019-09-01,ph
18,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,123546,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-09-01,ph
19,I.F.L.Y.,Bazzi,120144,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-09-01,ph
20,Nobody Knows,Russ,116377,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-09-01,ph
21,"fuck, i'm lonely",Lauv,112890,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-09-01,ph
22,Kathang Isip,Ben&Ben,112781,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-09-01,ph
23,'Di Na Babalik,This Band,112292,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-09-01,ph
24,Dahan,December Avenue,111785,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-09-01,ph
25,Bagay Tayo,ALLMO$T,110846,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-09-01,ph
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,107385,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-09-01,ph
27,The Man,Taylor Swift,106262,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,2019-09-01,ph
28,Sanctuary,Joji,105208,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-09-01,ph
29,Talk (feat. Disclosure),Khalid,98983,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-09-01,ph
30,"Patawad, Paalam",Moira Dela Torre,98895,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc,2019-09-01,ph
31,boyfriend (with Social House),Ariana Grande,98715,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019-09-01,ph
32,Balang Araw,I Belong to the Zoo,97504,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-09-01,ph
33,Old Town Road - Remix,Lil Nas X,93060,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-09-01,ph
34,Dalaga,Arvey,91652,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr,2019-09-01,ph
35,Mabagal,Daniel Padilla,88599,https://open.spotify.com/track/07JZJ9YJRaiUAz9Bv8wgwH,2019-09-01,ph
36,Never Really Over,Katy Perry,86606,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-09-01,ph
37,Wrong,Luh Kel,86557,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg,2019-09-01,ph
38,Sa Ngalan Ng Pag-Ibig,December Avenue,84905,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-09-01,ph
39,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,82832,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2019-09-01,ph
40,Love Someone,Lukas Graham,82109,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-09-01,ph
41,I Forgot That You Existed,Taylor Swift,81046,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,2019-09-01,ph
42,Missin You Crazy,Russ,78827,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-09-01,ph
43,Cornelia Street,Taylor Swift,76785,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,2019-09-01,ph
44,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,75877,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-09-01,ph
45,Rawstarr 'Til I Die,Psychedelic Boyz,73364,https://open.spotify.com/track/6jZBYN0CFwshqb6i3m4HOL,2019-09-01,ph
46,Nobela,Join The Club,72696,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC,2019-09-01,ph
47,i'm so tired...,Lauv,72215,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-09-01,ph
48,Bulong,December Avenue,71701,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-09-01,ph
49,Dancing With A Stranger (with Normani),Sam Smith,70073,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-09-01,ph
50,Paper Rings,Taylor Swift,68566,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,2019-09-01,ph
51,Kahit Ayaw Mo Na,This Band,66911,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-09-01,ph
52,The Archer,Taylor Swift,65928,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,2019-09-01,ph
53,Circles,Post Malone,64087,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG,2019-09-01,ph
54,I Think He Knows,Taylor Swift,63149,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd,2019-09-01,ph
55,Buwan,juan karlos,62027,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-09-01,ph
56,London Boy,Taylor Swift,61077,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,2019-09-01,ph
57,Christmas in Our Hearts,Jose Mari Chan,60180,https://open.spotify.com/track/7rrVN7f83kwaz2sGxoFnJY,2019-09-01,ph
58,Boy With Luv (feat. Halsey),BTS,59502,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-09-01,ph
59,I Like Me Better,Lauv,59426,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-09-01,ph
60,Miss Americana & The Heartbreak Prince,Taylor Swift,58960,https://open.spotify.com/track/214nt20w5wOxJnY462klLw,2019-09-01,ph
61,Could I Love You Any More (feat. Jason Mraz),Reneé Dominique,58637,https://open.spotify.com/track/6TbDpqKCksZNJjriFhPum8,2019-09-01,ph
62,Death By A Thousand Cuts,Taylor Swift,58262,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,2019-09-01,ph
63,Malibu Nights,LANY,55983,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-09-01,ph
64,Kahit Di Mo Alam,December Avenue,55786,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-09-01,ph
65,Kill This Love,BLACKPINK,55052,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-09-01,ph
66,Someone You Loved,Lewis Capaldi,54357,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-09-01,ph
67,2002,Anne-Marie,53777,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-09-01,ph
68,Afterglow,Taylor Swift,53539,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,2019-09-01,ph
69,Tagpuan,Moira Dela Torre,53191,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-09-01,ph
70,Dahilan,Silent Sanctuary,53055,https://open.spotify.com/track/2Gt5SmbyQjcjEqMOdEd3QE,2019-09-01,ph
71,Pauwi Nako,PDL,52308,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-09-01,ph
72,bad guy,Billie Eilish,49718,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-09-01,ph
73,Mundo,IV Of Spades,49625,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-09-01,ph
