Position,Track Name,Artist,Streams,URL,Date,Region
1,Kung 'Di Rin Lang Ikaw,December Avenue,256493,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-10-01,ph
2,Maybe The Night,Ben&Ben,230413,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2018-10-01,ph
3,Kathang Isip,Ben&Ben,187440,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-10-01,ph
4,Sa Ngalan Ng Pag-Ibig,December Avenue,186195,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-10-01,ph
5,Thru These Tears,LANY,150948,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,2018-10-01,ph
6,Happier,Marshmello,148895,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-10-01,ph
7,Beautiful (feat. Camila Cabello),Bazzi,145160,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-10-01,ph
8,Mundo,IV Of Spades,140876,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-10-01,ph
9,Sana,I Belong to the Zoo,136091,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2018-10-01,ph
10,'Di Na Muli,Janine Teñoso,132541,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-10-01,ph
11,2002,Anne-Marie,119526,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-10-01,ph
12,Girls Like You (feat. Cardi B),Maroon 5,116499,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-10-01,ph
13,Eastside (with Halsey & Khalid),benny blanco,116091,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-10-01,ph
14,Love Someone,Lukas Graham,106484,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ,2018-10-01,ph
15,No Brainer,DJ Khaled,103668,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-10-01,ph
16,In My Feelings,Drake,100524,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-10-01,ph
17,I Don't Wanna Love You Anymore,LANY,100279,https://open.spotify.com/track/1NEV2pt7AJSHWadhfCZ48t,2018-10-01,ph
