Position,Track Name,Artist,Streams,URL,Date,Region
1,In My Feelings,Drake,301760,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-08-01,ph
2,Girls Like You (feat. Cardi B),Maroon 5,198874,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-08-01,ph
3,Thru These Tears,LANY,161661,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,2018-08-01,ph
4,Kathang Isip,Ben&Ben,159804,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-08-01,ph
5,Mundo,IV Of Spades,156018,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-08-01,ph
6,'Di Na Muli,Janine Teñoso,144964,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-08-01,ph
7,2002,Anne-Marie,143684,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,2018-08-01,ph
8,Rise,Jonas Blue,130468,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2018-08-01,ph
9,Kung 'Di Rin Lang Ikaw,December Avenue,126195,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2018-08-01,ph
10,DDU-DU DDU-DU - KR Ver.,BLACKPINK,123778,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-08-01,ph
11,Tagpuan,Moira Dela Torre,122309,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-08-01,ph
12,No Brainer,DJ Khaled,120463,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-08-01,ph
13,God is a woman,Ariana Grande,116057,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,2018-08-01,ph
14,Eastside (with Halsey & Khalid),benny blanco,114950,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-08-01,ph
15,Sa Ngalan Ng Pag-Ibig,December Avenue,108106,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2018-08-01,ph
16,Ocean (feat. Khalid),Martin Garrix,102045,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-08-01,ph
17,BBoom BBoom,MOMOLAND,97276,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2018-08-01,ph
18,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,96448,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-08-01,ph
19,BAAM,MOMOLAND,93419,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,2018-08-01,ph
20,Freaky Friday (feat. Chris Brown),Lil Dicky,93272,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-08-01,ph
21,Enemies,Lauv,91751,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,2018-08-01,ph
22,Happy Now,Zedd,91641,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-08-01,ph
23,I'm a Mess,Bebe Rexha,90698,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-08-01,ph
24,Nadarang,Shanti Dope,84728,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-08-01,ph
25,IDGAF,Dua Lipa,81318,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-08-01,ph
26,Connection,OneRepublic,77820,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-08-01,ph
27,Happier,Ed Sheeran,76019,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018-08-01,ph
28,The Middle,Zedd,74338,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-08-01,ph
29,13,LANY,73953,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F,2018-08-01,ph
30,Only You (with Little Mix),Cheat Codes,73435,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt,2018-08-01,ph
31,Solo (feat. Demi Lovato),Clean Bandit,73160,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-08-01,ph
32,Tadhana,Up Dharma Down,72177,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-08-01,ph
33,Born To Be Yours,Kygo,71183,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-08-01,ph
34,Youngblood,5 Seconds of Summer,70947,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-08-01,ph
35,Bed (feat. Ariana Grande),Nicki Minaj,68128,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,2018-08-01,ph
36,no tears left to cry,Ariana Grande,68124,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-08-01,ph
37,Say You Won't Let Go,James Arthur,66012,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-08-01,ph
38,Tagu-Taguan,Moira Dela Torre,65844,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e,2018-08-01,ph
39,Too Good At Goodbyes,Sam Smith,65522,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-08-01,ph
40,Playinwitme (feat. Kehlani),KYLE,63962,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-08-01,ph
41,Lucid Dreams,Juice WRLD,63371,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-08-01,ph
42,Let Me,ZAYN,63231,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-08-01,ph
43,Don’t Matter To Me (with Michael Jackson),Drake,58088,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,2018-08-01,ph
44,Mau,Shanti Dope,58068,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-08-01,ph
45,Oks Lang,John Roa,57123,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI,2018-08-01,ph
46,Strawberries & Cigarettes,Troye Sivan,56605,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4,2018-08-01,ph
47,Mine,Bazzi,56205,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-08-01,ph
48,Kung Wala Ka,Hale,55347,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2018-08-01,ph
49,Midnight Sky,Unique Salonga,54826,https://open.spotify.com/track/2Uj9aeKOXPx4cgHrcd9401,2018-08-01,ph
50,Migraine,Moonstar88,54460,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-08-01,ph
