Position,Track Name,Artist,Streams,URL,Date,Region
1,Kill This Love,BLACKPINK,237375,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-05-01,ph
2,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,232616,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-01,ph
3,Boy With Luv (feat. Halsey),BTS,178417,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-05-01,ph
4,Pauwi Nako,PDL,166980,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-05-01,ph
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,156175,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-01,ph
6,Kahit Ayaw Mo Na,This Band,155101,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-05-01,ph
7,Dalaga,ALLMO$T,152263,https://open.spotify.com/track/3PLARiBoxCpJFUMZhvV63x,2019-05-01,ph
8,Sana,I Belong to the Zoo,145386,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-05-01,ph
9,Kung 'Di Rin Lang Ikaw,December Avenue,141593,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-05-01,ph
10,Talk (feat. Disclosure),Khalid,139299,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-05-01,ph
11,Buwan,juan karlos,129798,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-05-01,ph
12,Maybe The Night,Ben&Ben,127878,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-05-01,ph
13,i'm so tired...,Lauv,121478,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-05-01,ph
14,Bulong,December Avenue,119250,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-05-01,ph
15,Missin You Crazy,Russ,115357,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-05-01,ph
16,Bagay Tayo,ALLMO$T,107367,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-05-01,ph
17,comethru,Jeremy Zucker,104811,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-05-01,ph
18,Hindi Na Nga,This Band,99648,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-05-01,ph
19,Balang Araw,I Belong to the Zoo,98257,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-05-01,ph
20,Love Someone,Lukas Graham,97904,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-05-01,ph
