Position,Track Name,Artist,Streams,URL,Date,Region
1,Freaky Friday (feat. Chris Brown),Lil Dicky,175189,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-05-01,ph
2,Nadarang,Shanti Dope,159580,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-05-01,ph
3,Tagpuan,Moira Dela Torre,158817,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-05-01,ph
4,The Middle,Zedd,157220,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-05-01,ph
5,Mundo,IV Of Spades,154199,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-05-01,ph
6,IDGAF,Dua Lipa,153421,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-05-01,ph
7,Psycho (feat. Ty Dolla $ign),Post Malone,138964,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-05-01,ph
8,no tears left to cry,Ariana Grande,135291,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-05-01,ph
9,Rewrite The Stars,Zac Efron,121641,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-05-01,ph
10,Mine,Bazzi,114680,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-05-01,ph
11,FRIENDS,Marshmello,113640,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-05-01,ph
12,Havana (feat. Young Thug),Camila Cabello,106051,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-05-01,ph
13,Let Me,ZAYN,104690,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-05-01,ph
14,One Kiss (with Dua Lipa),Calvin Harris,102967,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-05-01,ph
15,Kathang Isip,Ben&Ben,100208,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-05-01,ph
16,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,100085,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-05-01,ph
17,Capital Letters,Hailee Steinfeld,93545,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-05-01,ph
18,Super Far,LANY,92506,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2018-05-01,ph
