Position,Track Name,Artist,Streams,URL,Date,Region
1,How You Like That,BLACKPINK,269918,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-07-11,ph
2,Marikit,Juan Caoile,250034,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-07-11,ph
3,Savage Love (Laxed - Siren Beat),Jawsh 685,210081,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-07-11,ph
4,Beautiful Scars,Maximillian,199844,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-07-11,ph
5,Chinita Girl,Lil Vinceyy,182808,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-07-11,ph
6,Teka Lang,Emman,157263,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-07-11,ph
7,Stuck with U (with Justin Bieber),Ariana Grande,157182,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-07-11,ph
8,Malayo Ka Man,Jr Crown,141085,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-07-11,ph
9,Mariposa,Peach Tree Rascals,141063,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-07-11,ph
10,Intentions (feat. Quavo),Justin Bieber,139929,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-07-11,ph
11,KLWKN,Music Hero,130493,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-07-11,ph
12,Imahe,Magnus Haven,128964,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-07-11,ph
13,if this is the last time,LANY,119303,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR,2020-07-11,ph
14,Supalonely,BENEE,113266,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-07-11,ph
15,Don't Start Now,Dua Lipa,113244,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-07-11,ph
16,Someone You Loved,Lewis Capaldi,113123,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-07-11,ph
17,Rain On Me (with Ariana Grande),Lady Gaga,112921,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-07-11,ph
