Position,Track Name,Artist,Streams,URL,Date,Region
1,Kung 'Di Rin Lang Ikaw,December Avenue,285912,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-02-01,ph
2,Kahit Ayaw Mo Na,This Band,277290,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-02-01,ph
3,Sana,I Belong to the Zoo,254279,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-02-01,ph
4,Buwan,juan karlos,242785,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-02-01,ph
5,Sa Ngalan Ng Pag-Ibig,December Avenue,214920,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-02-01,ph
6,Kathang Isip,Ben&Ben,199700,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-02-01,ph
7,"thank u, next",Ariana Grande,193338,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-02-01,ph
8,Love Someone,Lukas Graham,191913,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-02-01,ph
9,7 rings,Ariana Grande,186569,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019-02-01,ph
10,Maybe The Night,Ben&Ben,184512,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-02-01,ph
11,Bulong,December Avenue,174537,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-02-01,ph
12,Malibu Nights,LANY,164891,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-02-01,ph
13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158063,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-01,ph
14,Hindi Na Nga,This Band,147356,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-02-01,ph
15,Without Me,Halsey,137935,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-01,ph
16,Happier,Marshmello,136020,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-01,ph
17,Ikaw At Ako,Moira Dela Torre,131013,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-02-01,ph
18,2002,Anne-Marie,131000,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-02-01,ph
19,Girls Like You (feat. Cardi B),Maroon 5,128796,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-01,ph
20,Dancing With A Stranger (with Normani),Sam Smith,128282,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-01,ph
21,Best Part (feat. Daniel Caesar),H.E.R.,125403,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-02-01,ph
22,Kahit Di Mo Alam,December Avenue,124105,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-02-01,ph
23,Undecided,Chris Brown,122851,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-02-01,ph
24,Pauwi Nako,PDL,120706,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-02-01,ph
25,Beautiful (feat. Camila Cabello),Bazzi,116129,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-02-01,ph
26,Tagpuan,Moira Dela Torre,108873,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-02-01,ph
27,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,108486,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-01,ph
28,Balang Araw,I Belong to the Zoo,107243,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-02-01,ph
29,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,106851,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019-02-01,ph
30,Mundo,IV Of Spades,102762,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-02-01,ph
31,Ex,Callalily,100269,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo,2019-02-01,ph
32,Thru These Tears,LANY,100161,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-02-01,ph
33,'Di Na Muli,Janine Teñoso,99834,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-02-01,ph
34,Weak,Khel Pangilinan,98543,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-02-01,ph
35,Eastside (with Halsey & Khalid),benny blanco,96884,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-02-01,ph
36,Wow.,Post Malone,95853,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-02-01,ph
37,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,95816,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-02-01,ph
38,You Are The Reason,Calum Scott,94021,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2019-02-01,ph
39,i'm so tired...,Lauv,85313,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-02-01,ph
40,This Feeling,The Chainsmokers,82328,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-02-01,ph
41,SOLO,JENNIE,82328,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-02-01,ph
42,I Don't Wanna Love You Anymore,LANY,82244,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2019-02-01,ph
43,Better,Khalid,80254,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-02-01,ph
44,Sweet but Psycho,Ava Max,76757,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-01,ph
45,8 Letters,Why Don't We,76703,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2019-02-01,ph
46,I Like Me Better,Lauv,75148,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-02-01,ph
47,Missin You Crazy,Russ,73625,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-02-01,ph
48,Kiss and Make Up,Dua Lipa,72871,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-02-01,ph
49,High Hopes,Panic! At The Disco,69116,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-02-01,ph
50,Saturday Nights,Khalid,68116,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-02-01,ph
51,bury a friend,Billie Eilish,58540,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-01,ph
52,Pasensya Ka Na,Silent Sanctuary,57812,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-02-01,ph
53,Say You Won't Let Go,James Arthur,57668,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-02-01,ph
54,Dulo Ng Hangganan,IV Of Spades,57512,https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j,2019-02-01,ph
55,IDGAF,Dua Lipa,55043,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-02-01,ph
56,Kung Wala Ka,Hale,55034,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-02-01,ph
