Position,Track Name,Artist,Streams,URL,Date,Region
1,Girls Like You (feat. Cardi B),Maroon 5,195478,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-07-01,ph
2,Mundo,IV Of Spades,174937,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2018-07-01,ph
3,Tagpuan,Moira Dela Torre,155247,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2018-07-01,ph
4,BBoom BBoom,MOMOLAND,148727,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,2018-07-01,ph
5,Kathang Isip,Ben&Ben,136252,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-07-01,ph
6,'Di Na Muli,Janine Teñoso,136208,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2018-07-01,ph
7,Nadarang,Shanti Dope,130021,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-07-01,ph
8,DDU-DU DDU-DU,BLACKPINK,129791,https://open.spotify.com/track/7b8YOVV5quZcSKEijDgyWB,2018-07-01,ph
9,Don’t Matter To Me,Drake,126407,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2018-07-01,ph
10,no tears left to cry,Ariana Grande,124798,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-07-01,ph
11,Back To You,Selena Gomez,118819,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9,2018-07-01,ph
12,2002,Anne-Marie,115811,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,2018-07-01,ph
13,Let Me,ZAYN,111332,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-07-01,ph
14,Freaky Friday (feat. Chris Brown),Lil Dicky,97047,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-07-01,ph
15,13,LANY,94905,https://open.spotify.com/track/3zgs1f6Tj0mn29qTXJuhSY,2018-07-01,ph
16,IDGAF,Dua Lipa,94773,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-07-01,ph
17,Rewrite The Stars,Zac Efron,94261,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-07-01,ph
