Position,Track Name,Artist,Streams,URL,Date,Region
1,Pauwi Nako,PDL,269273,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-04-01,ph
2,Kahit Ayaw Mo Na,This Band,238287,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-04-01,ph
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,226379,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-04-01,ph
4,Buwan,juan karlos,213255,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-04-01,ph
5,Sana,I Belong to the Zoo,202944,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-04-01,ph
6,Kung 'Di Rin Lang Ikaw,December Avenue,188007,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-04-01,ph
7,Hindi Na Nga,This Band,169598,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-04-01,ph
8,Missin You Crazy,Russ,153924,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-04-01,ph
9,Maybe The Night,Ben&Ben,153593,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-04-01,ph
10,i'm so tired...,Lauv,152761,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-04-01,ph
11,Sa Ngalan Ng Pag-Ibig,December Avenue,150448,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-04-01,ph
12,Bulong,December Avenue,147874,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-04-01,ph
13,Balang Araw,I Belong to the Zoo,142282,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-04-01,ph
14,Best Part (feat. Daniel Caesar),H.E.R.,140739,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-04-01,ph
15,Love Someone,Lukas Graham,133287,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-04-01,ph
16,Malibu Nights,LANY,126601,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-04-01,ph
17,7 rings,Ariana Grande,124495,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-04-01,ph
18,Talk,Khalid,123850,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-04-01,ph
19,"thank u, next",Ariana Grande,123548,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-04-01,ph
20,Dancing With A Stranger (with Normani),Sam Smith,123320,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-04-01,ph
21,Sucker,Jonas Brothers,117007,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-04-01,ph
22,Kahit Di Mo Alam,December Avenue,113329,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-04-01,ph
23,"214 - From ""Alone/Together""",JM De Guzman,111214,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2,2019-04-01,ph
24,Kathang Isip,Ben&Ben,111151,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-04-01,ph
25,Ikaw At Ako,Moira Dela Torre,105222,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-04-01,ph
26,2002,Anne-Marie,103233,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-04-01,ph
27,"break up with your girlfriend, i'm bored",Ariana Grande,99286,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-04-01,ph
28,Without Me,Halsey,97875,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-04-01,ph
29,bad guy,Billie Eilish,96171,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-04-01,ph
30,Happier,Marshmello,95298,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-04-01,ph
31,'Di Na Babalik,This Band,94967,https://open.spotify.com/track/5S4T2Pdr8qhetF3UhkwuMj,2019-04-01,ph
32,comethru,Jeremy Zucker,94109,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-04-01,ph
33,Undecided,Chris Brown,93860,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-04-01,ph
34,Please Me,Cardi B,93246,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019-04-01,ph
35,Beautiful (feat. Camila Cabello),Bazzi,92411,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-04-01,ph
36,Girls Like You (feat. Cardi B),Maroon 5,87717,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-04-01,ph
37,Who Do You Love,The Chainsmokers,86665,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-04-01,ph
38,Here With Me,Marshmello,86136,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-04-01,ph
39,Sweet but Psycho,Ava Max,78829,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-04-01,ph
40,Thick And Thin,LANY,73948,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2019-04-01,ph
41,"Kapit - From ""Alone / Together""",Armi Millare,71776,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr,2019-04-01,ph
42,Weak,Khel Pangilinan,71694,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-04-01,ph
43,'Di Na Muli,Janine Teñoso,70960,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-04-01,ph
44,My Bad,Khalid,70602,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,2019-04-01,ph
45,I Like Me Better,Lauv,70295,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-04-01,ph
46,Tagpuan,Moira Dela Torre,69901,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-04-01,ph
47,Mundo,IV Of Spades,69774,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-04-01,ph
48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,67023,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-04-01,ph
49,"Pangako - Recorded at Kodama Studios, Philippines",Silent Sanctuary,66291,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk,2019-04-01,ph
50,Dalaga (Stripped),ALLMO$T,65794,https://open.spotify.com/track/6gXaPCP95gh1hmjecbw4po,2019-04-01,ph
51,달라달라 (DALLA DALLA),ITZY,64251,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT,2019-04-01,ph
52,Nobody Knows,Russ,58280,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-04-01,ph
53,Bagay Tayo,ALLMO$T,57735,https://open.spotify.com/track/3u9tIlAnygQGNJ5VuSvTfi,2019-04-01,ph
54,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,56726,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019-04-01,ph
55,Thru These Tears,LANY,56071,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-04-01,ph
56,Pasensya Ka Na,Silent Sanctuary,52672,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-04-01,ph
57,wish you were gay,Billie Eilish,52128,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-04-01,ph
58,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",Moira Dela Torre,51472,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac,2019-04-01,ph
59,Say You Won't Let Go,James Arthur,49919,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-04-01,ph
60,Kung Wala Ka,Hale,49441,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-04-01,ph
61,Sandali,Because,47636,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I,2019-04-01,ph
62,Sa Susunod Na Lang,PDL,47570,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-04-01,ph
63,Tadhana,Up Dharma Down,47050,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2019-04-01,ph
64,IDGAF,Dua Lipa,46927,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-04-01,ph
65,Dahan,December Avenue,46898,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-04-01,ph
